"","Row.names","x","y"
"186","Cambé@PR",25017.6020405143,3061.32389064988
"187","Camboriú@SC",20492.9756281293,2150.17202679103
"188","Cambuí@MG",19375.7225344592,46100.8737091655
"189","Cametá@PA",22264.2455717372,886026.306930432
"190","Campina Grande do Sul@PR",21425.2754910779,26.9937323886435
"191","Campina Grande@PB",43520.6207683461,113610.356310461
"192","Campinas@SP",29994.49433781,111266.282831387
"193","Campo Belo@MG",26540.2308070752,39660.6044889067
"194","Campo Bom@RS",16772.4398541125,26939.1723598867
"195","Campo do Brito@SE",52466.606634857,903.734291865052
"196","Campo Formoso@BA",29538.0842465899,94756.4098408964
"197","Campo Grande@MS",39984.4963094316,674501.630058504
"198","Campo Largo@PR",19700.1750196945,248376.770967336
"199","Campo Mourão@PR",31974.4413254003,60133.3745932759
"200","Campo Verde@MT",34640.6768713948,9786.93583546841
"201","Campos Altos@MG",17382.2397827602,12081.0629594008
"202","Campos Belos@GO",25197.9689901663,154.128645110815
"203","Campos do Jordão@SP",14415.9413158023,1474981899317.35
"204","Campos dos Goytacazes@RJ",28645.7189484811,14514.0978442487
"205","Campos Gerais@MG",27576.806955695,11603.6378438432
"206","Campos Sales@CE",27193.6615685661,198.507575090003
"207","Canaã dos Carajás@PA",23847.4899731556,70073.8837661549
"208","Candeias@BA",25414.9253736462,4966.15141367235
"209","Cândido Mota@SP",22727.0257361269,4459.78641707525
"210","Cândido Sales@BA",24006.9620906871,2331.86629662395
"211","Canela@RS",17700.5750214909,7748.64642712941
"212","Canguaretama@RN",25558.5573518699,1635.42796134273
"213","Canguçu@RS",18051.0971247246,288.695550871085
"214","Canindé de São Francisco@SE",22451.148172955,220518.890846269
"215","Canoas@RS",22084.3257899603,38550.3372932656
"216","Canoinhas@SC",16901.5502961358,6783.71863087326
"217","Cansanção@BA",17969.4097163344,14264580481.812
"218","Capanema@PA",18436.1826112086,168725.071723127
"219","Capanema@PR",13397.5344537586,953.115727435728
"220","Capão da Canoa@RS",18481.2481489871,32727.4482744921
"221","Capão do Leão@RS",20362.9915966965,76.0407453610908
"222","Capela@SE",21654.7185721767,21520504.4017561
"223","Capelinha@MG",18996.6586463477,43805.5781076934
"224","Capim Grosso@BA",23739.2286702003,185445.499276108
"225","Capitão Poço@PA",20592.3883443115,110.39830297575
"226","Capivari@SP",18955.1018406422,1471.19227556892
"227","Caraguatatuba@SP",17971.7790580766,5987.13582810283
"228","Carangola@MG",41453.8442147165,600109.7521465
"229","Carapicuíba@SP",17962.1206074185,96772.8505708113
"230","Caratinga@MG",24775.7954888309,138910.598629759
"231","Caraúbas@RN",29435.6993958768,2473.53580287243
"232","Carazinho@RS",20982.791204401,102513.723552556
"233","Cariacica@ES",33352.5055150254,74408.3045689029
"234","Cariré@CE",39888.8328128505,6718.5623116695
"235","Carlinda@MT",30166.1062726529,6095.69428988227
"236","Carlos Chagas@MG",38284.7862036488,42720.8100746204
"237","Carmo do Paranaíba@MG",28602.7755883231,20707.981883556
"238","Carpina@PE",34237.2368905789,101762.978002933
"239","Caruaru@PE",29630.8208695224,157256.509436868
"240","Casa Branca@SP",23095.0980857289,34713.4910034091
"241","Casa Nova@BA",21819.3007414818,5507.45347149159
"242","Cascavel@CE",34148.5154842511,8058.27760318878
"243","Cascavel@PR",26887.1758335541,244618.368100423
"244","Castelo do Piauí@PI",25917.4563427805,8.47059519762717
"245","Castelo@ES",21128.7539797684,5372.38199677293
"246","Cataguases@MG",21543.9434855204,104397.569085703
"247","Catalão@GO",30506.3382662883,304134.390476979
"248","Catende@PE",25610.9344240929,4205.67323234769
"249","Catolé do Rocha@PB",31940.948203133,154620.360413351
"250","Catu@BA",26481.1029888981,263776.240905334
"251","Caucaia@CE",27352.0091347686,120713.60466896
"252","Caxambu@MG",26953.3440153788,5826943.18003519
"253","Caxias do Sul@RS",20392.5376290985,85472.7610725388
"254","Ceará-Mirim@RN",28128.3269069103,5572.90374064474
"255","Cedro@CE",35991.6064929799,1418.74622045717
"256","Cerejeiras@RO",17469.8643019281,3605.43835111222
"257","Ceres@GO",33506.1398000703,27590.8745005149
"258","Cerro Largo@RS",23519.9363179948,109606.168674045
"259","Chapadão do Sul@MS",18641.0473750188,44231.7728216472
"260","Chapadinha@MA",20661.5420215323,1601.05971831834
"261","Charqueadas@RS",17214.1903774616,5660377.24721872
"262","Chopinzinho@PR",19502.1776608363,5753.582739633
"263","Cianorte@PR",30401.5833008549,4474.7490988642
"264","Cícero Dantas@BA",33842.6547940078,59616.6312862756
"265","Cidade Ocidental@GO",16341.1554419924,9629.20915497889
"266","Clevelândia@PR",23406.612136589,1830.38423630308
"267","Coari@AM",17478.3309781142,25151.0243078184
"268","Cocos@BA",23854.9031675182,570025351.453078
"269","Codó@MA",31183.4606489639,21677.5370209542
"270","Coelho Neto@MA",22123.4951174711,122.762612299518
"271","Colatina@ES",25040.2333380221,88502.5173209727
"272","Colíder@MT",14485.340331967,2635891.23489468
"273","Colinas@MA",21762.2549185375,10543456400.8097
"274","Colorado@PR",21488.067343902,3825641.13164365
"275","Comodoro@MT",21276.9831717678,13193275616.1416
"276","Conceição da Feira@BA",30366.3420756577,21153296678972
"277","Conceição do Araguaia@PA",25270.7415790226,16689.8038356504
"278","Conceição do Coité@BA",29228.7584847023,83735887.2147873
"279","Conceição do Jacuípe@BA",40378.0701263854,7928.55982261759
"280","Conceição do Mato Dentro@MG",36246.18734168,8844.9946527472
"281","Concórdia@SC",16411.8508276866,68041.7104088703
"282","Conselheiro Lafaiete@MG",21841.1054799301,91543.1658662156
"283","Conselheiro Pena@MG",32521.589220121,798452.600438913
"284","Contagem@MG",26316.4187123321,138492.538473656
"285","Coreaú@CE",38182.8365766604,42097394.2395325
"286","Cornélio Procópio@PR",39800.4070426059,115980.544279361
"287","Coroatá@MA",19035.7632190123,136666.963388229
"288","Coromandel@MG",24162.6748933206,1036924.78423217
"289","Coronel Fabriciano@MG",34144.5693543318,21335.8605341256
"290","Corrente@PI",28905.591679881,10147.4198100392
"291","Cosmópolis@SP",20110.9749798462,5966.67604795047
"292","Costa Rica@MS",13216.4907330877,2700.94056681958
"293","Cotia@SP",29215.4956492097,170634.012134627
"294","Coxim@MS",25716.8476833402,1434.96530261909
"295","Crateús@CE",32633.5221826403,21613.2774784679
"296","Crato@CE",48583.7181768948,100226.355454984
"297","Criciúma@SC",23848.3332933944,35139.8528690786
"298","Cristalina@GO",18078.5497679984,5421.87697993798
"299","Cruz Alta@RS",20281.9002708038,44166.9166249207
"300","Cruzeiro do Sul@AC",17379.7626121909,13211.0625729149
"301","Cruzeiro@SP",19222.4518880966,18583.3607598281
"302","Cubatão@SP",18281.6832782682,1652.92678678253
"303","Cuiabá@MT",47019.4057365062,163974.313975803
"304","Cuité@PB",24167.0030235192,204663.649514047
"305","Cupira@PE",21457.653099483,39963000397.9567
"306","Curitiba@PR",22343.2522482652,54307.7669893699
"307","Curitibanos@SC",24080.829116503,4496.96981349679
"308","Currais Novos@RN",24354.5958074352,61858.8352961517
"309","Curuçá@PA",13069.9612415152,260.086706409226
"310","Cururupu@MA",13742.1498666971,39357.6877657223
"311","Curvelo@MG",29533.7613175829,17721.6487485642
"312","Custódia@PE",17465.5568193191,149588.965726713
"313","Delmiro Gouveia@AL",23700.4129033996,17825692.1866734
"314","Diadema@SP",20815.186703931,746590.00456631
"315","Diamante@PB",25636.9783437583,5235132922.74009
"316","Diamantina@MG",44373.552963211,476065.023059815
"317","Dianópolis@TO",21538.4122494647,8474.03845073797
"318","Dias d'Ávila@BA",23726.3304573088,789561321022.185
"319","Divinópolis@MG",19702.6703165015,27084.3000666991
"320","Dois Irmãos@RS",17574.8949191782,7287361049.3313
"321","Dois Vizinhos@PR",21068.281777809,37948.7967596472
"322","Dom Eliseu@PA",26618.4947537102,1772.00291113418
"323","Domingos Martins@ES",14129.3917634654,420.045294558287
"324","Dourados@MS",51364.9115268818,158447.345719012
"325","Dracena@SP",22914.0730678164,12990.5040071586
"326","Duque de Caxias@RJ",27677.1191216737,42244.373337263
"327","Eldorado do Sul@RS",21226.4211618166,9107.86651783917
"328","Eldorado@SP",8886.80614725891,19550108533766.5
"329","Embu-Guaçu@SP",17340.9886947819,4414.93746836928
"330","Embu das Artes@SP",16584.6747797866,112983.019725422
"331","Encantado@RS",16527.8847762826,415466.795265623
"332","Entre Rios de Minas@MG",16954.7901182472,1600259.23748496
"333","Entre Rios@BA",23089.7580333055,2047.348296465
"334","Epitaciolândia@AC",19345.2180056074,155084.780444318
"335","Erechim@RS",23917.5215214605,285224.569637884
"336","Ervália@MG",35418.8167823165,141244516.207708
"337","Escada@PE",24136.9787174503,1157504145163.06
"338","Esperança@PB",25011.0053751245,2872.86762956152
"339","Esperantina@PI",30717.0416135668,2848.17976388893
"340","Esperantina@TO",21621.1563138253,828217544.028056
"341","Esperantinópolis@MA",18148.1409576182,945.855023698571
"342","Espigão D'Oeste@RO",23532.6212932047,1542638.04431898
"343","Espinosa@MG",29223.7568364015,645.505609242415
"344","Espírito Santo do Pinhal@SP",28202.8712999827,46627765.4017123
"345","Esplanada@BA",23104.0915782083,117.16343883876
"346","Espumoso@RS",15215.634160099,218014.937001907
"347","Estância Velha@RS",20847.727278469,66750.2253434876
"348","Estância@SE",31655.3776850152,1859223.90086675
"349","Esteio@RS",18889.0572238325,54551.6309570714
"350","Euclides da Cunha@BA",33896.2233509952,3858.43656144968
"351","Extremoz@RN",18224.2278517539,333094.73953952
"352","Exu@PE",36981.5528876304,1208699.89726869
"353","Farias Brito@CE",34136.3430184021,205.701881308335
"354","Fátima do Sul@MS",22533.6884781113,3243210819010.31
"355","Fazenda Rio Grande@PR",16596.3572428193,48742.9341995006
"356","Feira de Santana@BA",52687.151185566,84290.549967277
"357","Fernandópolis@SP",18942.7816131167,219479.841680045
"358","Ferraz de Vasconcelos@SP",17843.5422292616,4014.00817803708
"359","Floresta do Araguaia@PA",22156.7066338803,2381.78833819482
"360","Floresta@PE",23847.3450788984,1346.93607697533
"361","Floriano@PI",65314.5472516275,475386.633720077
"362","Florianópolis@SC",23443.6434787488,39507.9765053764
"363","Formiga@MG",19001.8062631494,672857.633133508
"364","Formosa@GO",34425.5410896523,1601285.6110716
"365","Forquilha@CE",60675.2526139732,34422008012.7527
"366","Fortaleza@CE",51101.8059664089,305500.712477595
"367","Foz do Iguaçu@PR",23030.4917867968,234795.51480519
"368","Fraiburgo@SC",19820.5128256043,1669.98417912062
"369","Franca@SP",22368.9959229918,74772.185666394
"370","Francisco Beltrão@PR",22463.996403749,755658.177196547
"371","Francisco Morato@SP",16064.9557722797,14899.7272776531
"372","Francisco Sá@MG",56745.1596890929,6652367.42419393
"373","Franco da Rocha@SP",17225.7954353734,17434.4487950181
"374","Frederico Westphalen@RS",24121.1218623312,3998.06811736621
"375","Frutal@MG",22669.0056244556,3636.27356020026
"376","Gandu@BA",35843.955621741,70568.9842229096
"377","Garanhuns@PE",32235.3592314467,4138772.92236664
"378","Giruá@RS",13620.774434304,65937572050.167
"379","Glória do Goitá@PE",22924.3340189813,10426.2422175114
"380","Goiana@PE",22625.072813567,27657.6016510685
"381","Goianésia do Pará@PA",15138.3975947606,12524.002171127
"382","Goianésia@GO",28080.5267839625,6305916.54374648
"383","Goiânia@GO",38756.1006039277,44325.4857197332
"384","Goianinha@RN",34284.0523385771,2110.14054104788
"385","Goianira@GO",26121.547852916,10429.9000187444
"386","Goiás@GO",25376.6456626368,2310849.31851427
"387","Goiatuba@GO",34838.815207723,2753669.13283113
"388","Governador Valadares@MG",30451.1432885777,30968.1128691578
"389","Grajaú@MA",20185.6710149575,3131.81004074507
"390","Granja@CE",59174.5338976508,1325323.04419591
"391","Gravatá@PE",23272.4127428371,16479.198147494
"392","Gravataí@RS",16569.0010838451,25490.1980525882
"393","Guaçuí@ES",29974.9016949361,22311.0859076053
"394","Guaíba@RS",16686.4270318298,14820.19826227
"395","Guaíra@PR",25895.7967246374,40693.3799180342
"396","Guaíra@SP",16738.3295689133,150488.544223508
"397","Guajará-Mirim@RO",16985.5086361203,2541.39068951319
"398","Guanambi@BA",38181.9743826746,296843.680295709
"399","Guanhães@MG",42437.1410476488,10975.2073643214
"400","Guarabira@PB",36868.0077945437,54385.5404177298
"401","Guaraí@TO",24243.6993200592,7018.02254892118
"402","Guarapari@ES",26934.269177761,238731.337243848
"403","Guarapuava@PR",26232.67243057,183307.850259379
"404","Guararapes@SP",18940.6010103028,46.0271191173228
"405","Guaratinguetá@SP",20495.8245339539,21015.4585110124
"406","Guaratuba@PR",20391.8429919774,6074.53614733341
"407","Guarujá@SP",19513.9337977808,19195.2698637413
"408","Guarulhos@SP",26589.0142885534,63681.3534267024
"409","Guaxupé@MG",21426.9544421174,22406.7388438556
"410","Gurupi@TO",41087.4610141798,26223.9167391981
"411","Horizonte@CE",27383.6506198263,28499.6589556937
"412","Hortolândia@SP",18860.5694710891,62031.2087580302
"413","Humaitá@AM",20375.0345120612,34421588258824.1
"414","Ibicaraí@BA",27200.2310654296,79447.4324215952
"415","Ibimirim@PE",22546.8688502248,212453.31627
"416","Ibiporã@PR",26165.5304664855,1731.13658651015
"417","Ibirité@MG",21576.3763327478,698005.40603221
"418","Ibitinga@SP",29324.1078520001,12494.5229048007
"419","Ibititá@BA",37489.5079850466,25598.30914719
"420","Ibiúna@SP",18366.6869394422,105777.084398418
"421","Icapuí@CE",21131.2806816551,2757077.80323343
"422","Icatu@MA",17368.1100622033,63123.1511470032
"423","Igaci@AL",32751.0933121012,773.193988615141
"424","Igarapé-Açu@PA",17508.5040615389,1095.12566939193
"425","Igarapé-Miri@PA",13970.7463047715,281682.624647544
"426","Igarapé@MG",16835.1449644519,2731.15537818329
"427","Igrejinha@RS",12256.8761684532,23496220.9414177
"428","Iguaba Grande@RJ",15560.0493585775,1354800.88517162
"429","Iguape@SP",21664.8769190122,1936.77081544149
"430","Iguatu@CE",35899.5295972583,1507790.96891765
"431","Ilha Solteira@SP",20509.7435799469,30609.3791788252
"432","Ilhéus@BA",41797.6709499459,116175.883554878
"433","Imbé@RS",18067.8837974258,11893.846950133
"434","Imperatriz@MA",41189.2379926417,18394.1559681222
"435","Inconfidentes@MG",15660.7366475955,4374.74941676141
"436","Indaial@SC",17266.5917348659,7922.33561285202
"437","Indaiatuba@SP",21392.4938003374,21075.7673968698
"438","Independência@CE",30400.2855457918,3950.80358769294
"439","Ingá@PB",37202.1588637651,16442821.0936818
"440","Inhambupe@BA",35400.0915874545,1220.16695817854
"441","Inhumas@GO",36553.6389516833,19038.9743989876
"442","Ipatinga@MG",30220.919000957,20633.438291012
"443","Ipiaú@BA",32290.3371933484,8290.52345568447
"444","Ipirá@BA",49084.2324427006,5625.00473259859
"445","Ipojuca@PE",25521.128953186,32841.4241132257
"446","Iporá@GO",35558.5467603986,821607.823787747
"447","Ipu@CE",62759.2526616066,430034.229014618
"448","Ipueiras@CE",29597.7474327504,155015815998.415
"449","Irati@PR",23305.2884140948,13514.2651002946
"450","Irecê@BA",34023.0453376555,713608.557955108
"451","Itabaiana@PB",34505.0775965217,6252.76662227939
"452","Itabaiana@SE",42691.3878899305,667673.023835167
"453","Itabaianinha@SE",32748.9569250446,1886.3034644398
"454","Itaberaba@BA",39801.7596869674,1579388.47745968
"455","Itabira@MG",23625.0428431666,33080.8801196835
"456","Itabirito@MG",21093.6316018898,1652113847.57615
"457","Itaboraí@RJ",26629.8061595707,13695.366702314
"458","Itabuna@BA",37681.1305564368,21649.6856116326
"459","Itacoatiara@AM",18399.2774599712,8974.85307741999
"460","Itaguaí@RJ",24004.4562277968,12518.0370493986
"461","Itaí@SP",15777.155483314,8136.4560670434
"462","Itaitinga@CE",26757.4531391981,426.432756036454
"463","Itajubá@MG",19025.8340113034,217854.785738118
"464","Itajuípe@BA",26416.8275521567,213400.736826447
"465","Itamaraju@BA",25936.4645951735,64861.9564950913
"466","Itamarandiba@MG",29004.4895334578,5079.3684585025
"467","Itambé@PE",30026.687282078,2954.13286643273
"468","Itaobim@MG",29378.6795275728,78796.0406659195
"469","Itapaci@GO",23362.097858682,3011.83005852854
"470","Itapecuru Mirim@MA",16665.0123121398,311048.585131968
"471","Itapema@SC",25750.0384169351,472583.59524665
"472","Itapemirim@ES",23651.9631864544,3572.56614121039
"473","Itaperuna@RJ",31042.9390118055,5013.0772312433
"474","Itapetinga@BA",31788.023445131,2012396.8920831
"475","Itapetininga@SP",20692.8007072792,12419.7192225269
"476","Itapeva@SP",17056.5560870905,14325.9790426587
"477","Itapevi@SP",16860.835535254,21373.6440395937
"478","Itapipoca@CE",48518.3273723758,97998.7548916571
"479","Itapira@SP",22471.3754971373,61435643.0791573
"480","Itaporanga d'Ajuda@SE",25435.9594828341,60.2200541491447
"481","Itaporanga@PB",33793.5046092119,160940.74168451
"482","Itapuranga@GO",29988.9384357987,2798569.42918402
"483","Itaquaquecetuba@SP",17101.2025922693,36491.6712410355
"484","Itaqui@RS",31580.6129385449,535.110304746063
"485","Itaquiraí@MS",17460.3281649738,2041.28872232197
"486","Itararé@SP",14246.0294431342,91025.1919217891
"487","Itarema@CE",27972.7475088785,101.817728211036
"488","Itatiba@SP",20312.3653744415,11426.2359911528
"489","Itatira@CE",34965.1273312052,103361.179966496
"490","Itaúna@MG",20824.0460606458,18303.4454733889
"491","Itiquira@MT",12945.3951272384,754901461.166053
