"","Row.names","x","y"
"81","Arcoverde@PE",23460.6387563911,499388.229684185
"82","Areado@MG",13367.3100083209,29260.4327329929
"83","Areia Branca@RN",16927.4695298328,1044565.99863667
"84","Arenápolis@MT",12087.5593250613,42983892735.3258
"85","Arinos@MG",18408.9346043551,16776.4131279596
"86","Ariquemes@RO",15182.0141416939,31355.1678865315
"87","Aroeiras@PB",12501.2719016077,6700.00467537426
"88","Arraias@TO",19475.4290745507,628460655.658269
"89","Artur Nogueira@SP",17282.1886662103,116806.656034594
"90","Arujá@SP",21664.775710676,20709.3400921613
"91","Assaí@PR",21054.5951225739,4660.97889674297
"92","Assaré@CE",16460.7069643615,2132.64046042862
"93","Assis Chateaubriand@PR",18002.6450108208,87919.2558364255
"94","Assis@SP",17011.2073326041,11036.4393353953
"95","Astorga@PR",14840.476250018,17195.7281307275
"96","Atalaia@AL",12337.411439281,3364.29570717091
"97","Atibaia@SP",17696.0222888183,35851.0297181145
"98","Augustinópolis@TO",11474.8649554752,17656.5015818225
"99","Augusto Corrêa@PA",10575.2020125064,4541.00304014146
"100","Aurora@CE",18651.929240423,1118.54785429463
"101","Autazes@AM",8880.66828510864,3117.11468307696
"102","Avaré@SP",16790.3505235883,238513.543110995
"103","Bacabal@MA",17071.492290413,18017.2862051306
"104","Baependi@MG",13061.9652472479,9388.9480597432
"105","Bagé@RS",15561.7826716589,22602.2567654584
"106","Baião@PA",10657.2173006879,45232.2038531245
"107","Balneário Camboriú@SC",21013.3235260926,36534.4640022718
"108","Balsas@MA",17238.6750627372,7722.74500334045
"109","Bambuí@MG",14777.3613944856,388.136919139528
"110","Banabuiú@CE",14675.1260586271,21519635.3749107
"111","Bananeiras@PB",22615.6213529872,7681.25304701494
"112","Bandeirantes@PR",17646.8422506736,8560.25054516111
"113","Barão de Cocais@MG",15066.9844072764,17216.9487657108
"114","Baraúna@RN",15984.872305416,1344.52208703679
"115","Barbacena@MG",17148.8931610043,20462.598282099
"116","Barbalha@CE",22274.4430383603,29626.852790129
"117","Barcarena@PA",13701.7809217229,4601.74369570843
"118","Barra Bonita@SP",13802.5689694463,704.425262899235
"119","Barra da Estiva@BA",20507.5409836929,4327.93919820864
"120","Barra de São Francisco@ES",16247.3595486864,1423.36018815164
"121","Barra do Corda@MA",13944.3610466616,8851.39636661275
"122","Barra do Garças@MT",15848.8414924607,15608.5899392404
"123","Barra Mansa@RJ",19315.1294819129,19745.5920289926
"124","Barra@BA",13532.378566109,5200.7681223906
"125","Barras@PI",12210.2927464868,10742.4024866975
"126","Barreiras@BA",21621.5090341464,20824.9817024847
"127","Barreirinhas@MA",13074.3661790863,6139.49334065789
"128","Barreiros@PE",13300.8093510154,7147.82258931154
"129","Barrinha@SP",12340.0766033362,7113.9237303377
"130","Barueri@SP",16973.4216415932,121764.300957376
"131","Bataguassu@MS",10949.7726576283,6055.33606727689
"132","Batalha@PI",13852.3277515908,10976.7690604778
"133","Batatais@SP",16797.8576829991,90800.4472266923
"134","Bauru@SP",18784.2728541038,31850.0470833136
"135","Bayeux@PB",15622.6692518345,37500.4992380205
"136","Bebedouro@SP",19124.2828516458,12237.912470738
"137","Beberibe@CE",16294.2331349691,157326.954228526
"138","Bela Vista@MS",16876.2718888183,9844.14183179026
"139","Belém do São Francisco@PE",18992.2333129761,2465.61913705502
"140","Belém@PA",22732.699229698,43515.1898872936
"141","Belford Roxo@RJ",15292.6248035326,34505.1575099343
"142","Belo Horizonte@MG",26568.3570575421,30047.8482498312
"143","Belo Jardim@PE",16089.5651761792,926803.887476403
"144","Benevides@PA",12535.1784193799,8266.1476099544
"145","Bento Gonçalves@RS",16401.9645271391,24455.6990033501
"146","Betim@MG",15778.9317033063,144486.378428255
"147","Biguaçu@SC",12854.4656396259,116616.466900932
"148","Birigui@SP",15020.5416119269,37523.1836546317
"149","Blumenau@SC",16870.6823800164,156503.272040433
"150","Boa Esperança@MG",15853.7694770688,20743.8801875131
"151","Boa Vista do Ramos@AM",8115.84212535441,32839.9565979424
"152","Boa Vista@RR",19656.7126383865,68916.4338922068
"153","Bocaiúva@MG",17673.5374748041,3069.60834268473
"154","Bodoquena@MS",15894.400827123,16483231.5068869
"155","Bom Despacho@MG",17452.7563806699,39864.1229055957
"156","Bom Jardim@PE",20736.3124951153,789132.612835699
"157","Bom Jesus de Goiás@GO",14279.7146394261,80.208780759235
"158","Bom Jesus do Itabapoana@RJ",13668.9849220498,14358562.0772337
"159","Bom Jesus@PI",16332.0463771545,12225.5045395889
"160","Bonito@MS",22051.0339726818,86.9862130699878
"161","Bonito@PE",17785.2394054951,2127.84996973539
"162","Boqueirão@PB",17882.7433981407,2780.6235711791
"163","Boquim@SE",17989.7338681749,1810.92396818474
"164","Botucatu@SP",16762.770460689,75770.1628927448
"165","Bragança Paulista@SP",18870.4537669828,15802.904197492
"166","Bragança@PA",14644.8572970228,12223.0672073822
"167","Brasilândia de Minas@MG",14822.9321502218,12932.4073824938
"168","Brasiléia@AC",16119.3886110266,9789.33938445744
"169","Brasília de Minas@MG",15033.1853212369,2012.15127635339
"170","Brasília@DF",30199.6347429641,123173.340367834
"171","Brejo da Madre de Deus@PE",11498.6016571431,1587.29987509273
"172","Brejo Santo@CE",17503.9142958836,23523.0306959775
"173","Breu Branco@PA",12322.4596491454,14213.9712941254
"174","Breves@PA",9895.36039650332,43451.3112995672
"175","Brumadinho@MG",16672.4144317667,39491.9904599952
"176","Brumado@BA",15295.9119985263,22489.0733058119
"177","Brusque@SC",18915.3562374054,813518.017974772
"178","Buerarema@BA",16945.6586203266,10154.145548844
"179","Buriti Bravo@MA",11913.3554018615,5930.51075246624
"180","Buriti dos Lopes@PI",10598.883528745,173.842771184548
"181","Buriticupu@MA",12112.9130551218,6270.34310711926
"182","Buritis@MG",18840.3622348655,21702.7081716091
"183","Butiá@RS",13616.6915256143,321125031.725589
"184","Caaporã@PB",11248.3735809002,4666.41488579244
"185","Cabo de Santo Agostinho@PE",15954.2036658037,20501.749448011
"186","Cabo Frio@RJ",16361.1533909583,45852.9724053477
"187","Cabreúva@SP",15437.8388507618,184.999026300636
"188","Cabrobó@PE",17143.6281001763,3099.98161269972
"189","Caçapava@SP",17324.026077239,5790.52409237703
"190","Cáceres@MT",18573.4773625377,420261.265938769
"191","Cachoeira do Sul@RS",14642.1976428849,10827.2544849561
"192","Cachoeira Paulista@SP",18679.2323457689,6639.80665579845
"193","Cachoeira@BA",15424.2330061152,14086.4002830087
"194","Cachoeiras de Macacu@RJ",15418.9252954855,4204.0499292777
"195","Cachoeiro de Itapemirim@ES",20997.9025909,223247.225219795
"196","Cacimba de Dentro@PB",14612.1769037007,649826281.676674
"197","Cacoal@RO",15035.5170167005,12902.2676945441
"198","Caculé@BA",13866.6562743317,4667.19965015876
"199","Caeté@MG",15678.0149193676,6460.13238674714
"200","Caetité@BA",19867.0428741834,253922.628138518
"201","Cafelândia@PR",17944.3363697647,2615.32059062059
"202","Caicó@RN",20788.4858690726,32486.1350202837
"203","Caieiras@SP",15534.8410623487,49594.5557305995
"204","Cajamar@SP",14190.2182714877,848.538289622874
"205","Cajazeiras@PB",22476.3836454011,182591.521560215
"206","Cajuru@SP",12723.8846032991,12487.1959013666
"207","Caldas Novas@GO",15637.650072399,10116.9879258453
"208","Camacan@BA",18411.6454837266,10135.0277021148
"209","Camaçari@BA",14722.0149746867,11806.1695536289
"210","Camaquã@RS",14742.4742843861,413155.950460049
"211","Camaragibe@PE",19617.7270685171,593466.811599135
"212","Cambé@PR",15028.1755625478,218153.292585008
"213","Camboriú@SC",11528.6932742461,155.736648366955
"214","Cambuí@MG",13072.7640547373,1657.79042560736
"215","Cametá@PA",15470.8397744104,34593.973444225
"216","Campina Grande do Sul@PR",14981.256103044,546222.205456693
"217","Campina Grande@PB",24723.5125435487,90017.1828844988
"218","Campinas@SP",24822.6876214509,52963.8622267879
"219","Campo Alegre@AL",11512.5598637994,10110.7072172808
"220","Campo Belo@MG",16981.118309806,14149.9886669492
"221","Campo Bom@RS",13494.3348805342,6043.96720741663
"222","Campo do Brito@SE",15578.9066029822,1411.1789099171
"223","Campo Formoso@BA",20960.2632770864,3769.09598625594
"224","Campo Grande@MS",22769.0581403928,83077.8096874089
"225","Campo Largo@PR",15756.3705258627,101382.197057529
"226","Campo Mourão@PR",17849.7123138299,8728.64343834366
"227","Campo Verde@MT",17547.0999609523,10325.1245809208
"228","Campos Altos@MG",13166.0792393323,87163.0482051337
"229","Campos Belos@GO",13442.2443037718,17663104.0994583
"230","Campos dos Goytacazes@RJ",17783.6645585551,23753.6568389481
"231","Campos Gerais@MG",20153.476402166,38682.0499801494
"232","Campos Sales@CE",20125.7877223326,4528.60535450767
"233","Canaã dos Carajás@PA",17176.6684810734,19325.7497727324
"234","Canavieiras@BA",12828.0854743375,46.6146291571296
"235","Candeias@BA",13777.2429893029,1720.29844086859
"236","Cândido Mota@SP",13076.5328253116,436901.203216545
"237","Cândido Sales@BA",15854.0996563896,3922.98196756394
"238","Canela@RS",14835.18980398,260493.749441898
"239","Canguaretama@RN",21844.6460961496,1701.1680368495
"240","Canguçu@RS",13997.6308665632,19879.1361732046
"241","Canindé de São Francisco@SE",15650.3589720197,7457.88739959951
"242","Canoas@RS",15409.9652837327,53446.7772924927
"243","Capanema@PA",14208.9740468193,4965.62923540633
"244","Capanema@PR",11093.9813298985,2779.04379943071
"245","Capão Bonito@SP",14720.7205716331,616.687378415568
"246","Capão da Canoa@RS",11815.0549519475,7592.592927062
"247","Capão do Leão@RS",9836.0774669261,60684510.4685407
"248","Capela@SE",14744.551117581,606215.40559566
"249","Capelinha@MG",15970.5840753042,1436576.13694576
"250","Capim Grosso@BA",20322.2623282731,35256.369395931
"251","Capitão Poço@PA",14161.1480133213,2686.99179094578
"252","Capivari@SP",14748.2026746219,58297.1149907671
"253","Caraguatatuba@SP",13713.7941002846,3291.19839623704
"254","Carangola@MG",16667.6921728482,75356.5990293882
"255","Carapicuíba@SP",14157.6519620337,60142.8528089546
"256","Caratinga@MG",20055.504660556,81140.087625725
"257","Caraúbas@RN",17128.2910801945,22841.0757345438
"258","Carazinho@RS",14414.3014655089,9278.69204307735
"259","Careiro da Várzea@AM",7077.3619283067,892576910.643109
"260","Cariacica@ES",18957.1113679178,45527.2950751876
"261","Carinhanha@BA",13614.6164063524,630.57155914899
"262","Cariré@CE",20055.3222426381,1565.22053629201
"263","Caririaçu@CE",11507.9606165939,4050.22064594953
"264","Carlos Chagas@MG",29413.2982146654,697622.792570172
"265","Carmo do Paranaíba@MG",17360.4716672526,54182.8335386558
"266","Carpina@PE",20139.2380028773,26343.3034907487
"267","Caruaru@PE",20224.6270251554,345764.788307829
"268","Carutapera@MA",11837.460318637,1843.26405337629
"269","Casa Branca@SP",17274.0372098332,2941.86649106673
"270","Casa Nova@BA",17057.8089648348,9468.87245314759
"271","Cascavel@CE",18633.5560833328,440495.808510557
"272","Cascavel@PR",18900.5645200643,38806.9767974742
"273","Casimiro de Abreu@RJ",16697.569110737,2696.63976160727
"274","Castelo do Piauí@PI",14871.3360171262,1800.47523359662
"275","Castelo@ES",18722.9259609992,5635.96027333026
"276","Castro@PR",15001.1099266078,5744975.40798846
"277","Cataguases@MG",16372.2605799384,28427.093784923
"278","Catalão@GO",18082.6281669117,68479.6292547372
"279","Catende@PE",15839.3570450029,3671.64984683441
"280","Catolé do Rocha@PB",20262.1300078204,5344.08324424252
"281","Catu@BA",16445.0944529087,22155.6497387793
"282","Caucaia@CE",17127.3604242583,71160.8771435189
"283","Caxambu@MG",20227.782814608,12114.9752992427
"284","Caxias do Sul@RS",15568.7017294376,54425.6017558932
"285","Ceará-Mirim@RN",18762.569333823,37157.1370418191
"286","Cedro@CE",20140.7024958812,0.125861453756892
"287","Cerejeiras@RO",15247.156367903,49277.6998582812
"288","Ceres@GO",18319.8814333715,101036.878723645
"289","Cerro Largo@RS",13722.1049556253,6551.52115103404
"290","Chapada dos Guimarães@MT",19370.1390082808,135035817702.388
"291","Chapadão do Sul@MS",13877.7647560346,10898.8246965236
"292","Chapadinha@MA",12919.7987994714,4268.79026797921
"293","Charqueadas@RS",13748.554373943,96286.0187520355
"294","Chopinzinho@PR",12469.0743779533,2365963566.09646
"295","Cianorte@PR",18443.5184296639,147768.89657503
"296","Cidade Ocidental@GO",13022.4827608501,72351.9979920379
"297","Cláudio@MG",14663.1357670707,374114.340875508
"298","Coari@AM",11187.5183973244,8432.31996322435
"299","Codajás@AM",7538.7827440844,465880509975.381
"300","Codó@MA",14704.5202088003,31339.7087398459
"301","Coelho Neto@MA",12864.6900594682,53.0901262363968
"302","Colatina@ES",19534.3193568327,31255.3229427322
"303","Colíder@MT",12117.1362610146,117718.729604748
"304","Colinas@MA",10794.627272459,13796.7346102134
"305","Colorado@PR",15381.2358897859,4204.70315921777
"306","Comodoro@MT",10338.1266650723,4992178698.78225
"307","Conceição da Barra@ES",22088.4225516552,47182.994777171
"308","Conceição do Araguaia@PA",16456.807649168,8163.98631624173
"309","Conceição do Coité@BA",16743.4389571424,9636.66939130937
"310","Conceição do Jacuípe@BA",19913.228870215,1717036844.58398
"311","Conceição do Mato Dentro@MG",19715.9016434925,1283270381.37244
"312","Concórdia do Pará@PA",13330.4626870607,210811.458247987
"313","Concórdia@SC",12719.1505481415,14721.7468498767
"314","Conselheiro Lafaiete@MG",17136.254216071,83044.5895507282
"315","Conselheiro Pena@MG",15851.0064188896,782511.0405507
"316","Contagem@MG",18318.6801815887,109012.486380672
"317","Coração de Jesus@MG",15596.163023458,7627.93435132536
"318","Cordeiros@BA",15849.148078402,55214489.3934279
"319","Coreaú@CE",19325.039697504,1086.06919975703
"320","Corinto@MG",17869.9578692121,42570.3962640379
"321","Cornélio Procópio@PR",23339.7292168324,357659.566727544
"322","Coroatá@MA",16071.5012118006,40545.8257411742
"323","Coromandel@MG",12113.3499489942,17072.8849051703
"324","Coronel Fabriciano@MG",23127.4194616929,85075.7882733127
"325","Coronel Vivida@PR",15228.8058088508,63152999197.4078
"326","Corrente@PI",15481.4472874134,4632.45663832658
"327","Correntina@BA",15969.2782188004,1115.1169993203
"328","Cosmópolis@SP",14346.777472393,14185.1138103988
"329","Cotia@SP",24352.1697629278,22361.8400347698
"330","Coxim@MS",14891.9669817016,1905.2434144901
"331","Crateús@CE",18993.9874264027,29987.9650607592
"332","Crato@CE",24631.3475766449,48498.9721499209
"333","Criciúma@SC",15583.0562075411,107148.150756995
"334","Cristalândia@TO",17769.4806933817,3794.73566397707
"335","Cristalina@GO",17218.4275599794,3146076.49161844
"336","Cruz Alta@RS",14935.2075132589,6505.77766803276
"337","Cruzeiro do Sul@AC",12101.4421917102,14527.1090605065
"338","Cruzeiro@SP",17860.8288655459,59206.1169748157
"339","Cubatão@SP",13634.515734335,24955.5126997696
"340","Cuiabá@MT",26484.9476077511,160515.940953702
"341","Cuité@PB",15162.8207223497,64977.2507753352
"342","Cupira@PE",15708.8400716773,11595.8947403816
"343","Curaçá@BA",14479.7360312616,5187.61723774827
"344","Curitiba@PR",19264.8974495017,51879.7725154111
"345","Curitibanos@SC",23873.7001848332,1556.28894568214
"346","Currais Novos@RN",17186.3723128495,184439.148050208
"347","Curralinho@PA",9892.99134208881,19119.81444093
"348","Curuçá@PA",9629.40041077093,26639.24273126
"349","Curvelo@MG",20850.3230874113,52617.3040778019
"350","Custódia@PE",17541.8014865128,3375165.07177892
"351","Delmiro Gouveia@AL",19255.5610548967,22156.7325593802
"352","Diadema@SP",15412.6321557161,65230.3023643791
"353","Diamante@PB",17415.6250095417,793.623213594851
"354","Diamantina@MG",23962.636984524,20036.9011815576
"355","Dianópolis@TO",12098.8553177607,2229876029.48477
"356","Dias d'Ávila@BA",15938.7508576833,1994.88420326923
"357","Divinópolis@MG",16805.8496460202,27208.2529833658
"358","Dois Irmãos do Buriti@MS",9242.98298840651,1110.47161073679
"359","Dois Vizinhos@PR",13035.2219780523,14365.6917130682
"360","Dom Eliseu@PA",11531.7448237139,506.499710429311
"361","Dom Pedrito@RS",12540.90701649,5288393.03395162
"362","Dom Pedro@MA",12223.0122304888,19497975.4346716
"363","Domingos Martins@ES",13150.4896727214,4009.38835662152
"364","Dourados@MS",26245.927950895,383458.223723962
"365","Dracena@SP",19475.5474629288,56575.1876270999
"366","Duque de Caxias@RJ",15712.348519445,14705.3858739164
"367","Eldorado do Sul@RS",15372.2939861709,7933.62058134456
"368","Embu-Guaçu@SP",15200.1714918477,1628.8803682821
"369","Embu das Artes@SP",13070.5497314471,1348435.70869814
"370","Encantado@RS",14551.5201065007,554275.974834395
"371","Encruzilhada do Sul@RS",20112.9690189873,40644.8311456603
"372","Engenheiro Caldas@MG",14811.4928226454,11531.7993541952
"373","Entre Rios de Minas@MG",13435.5424530212,14310.1545702106
"374","Entre Rios@BA",16358.5026237317,6361.26756304794
"375","Epitaciolândia@AC",8621.96139044983,6919.26652892975
"376","Erechim@RS",16130.7682914275,51644.8758453351
"377","Escada@PE",16178.7424909694,5893.93782966793
"378","Esmeraldas@MG",12742.9074513725,4177.46926389128
"379","Esperança@PB",16098.7121155437,106014.712571444
"380","Esperantina@PI",14282.3864658087,13038.0621804517
"381","Espigão D'Oeste@RO",14612.8671045667,21880301300.0915
"382","Espinosa@MG",18982.1973192982,1046.92561068403
"383","Esplanada@BA",12865.9955936354,2037.83554792496
"384","Espumoso@RS",10806.61032933,46035.5463203645
"385","Estância Velha@RS",14106.760624523,22955.2819716433
"386","Estância@SE",18873.0511741376,2093729.17073791
"387","Esteio@RS",15210.8327627872,62858.644280086
"388","Estreito@MA",15446.3739011264,5505.35504653241
"389","Estrela@RS",18039.4147007587,10490.0683511277
"390","Euclides da Cunha@BA",20352.9309147037,13818.9176214076
"391","Extremoz@RN",15472.3525395983,3226.11466079295
"392","Exu@PE",17658.3870326218,73091.8891392292
"393","Farias Brito@CE",20898.7657453928,20832.9931475736
"394","Fátima do Sul@MS",14330.6421341727,6457.26036447842
"395","Fazenda Rio Grande@PR",11451.1874444826,15787.3574588871
"396","Feijó@AC",13285.5475597445,854.547621015002
"397","Feira de Santana@BA",27368.9601475977,24336.0208971763
"398","Feliz Natal@MT",10811.8136015236,304572.152933376
"399","Fernandópolis@SP",14307.9116662605,3897.53250969329
"400","Ferraz de Vasconcelos@SP",13070.1753145752,18103.5642947639
"401","Floresta do Araguaia@PA",14419.3050992758,314.562590967486
"402","Floresta@PE",15862.6191434661,77956.4837379323
"403","Floriano@PI",18981.0154198936,110526.966905359
"404","Florianópolis@SC",20393.0666604214,34542.240457769
"405","Formiga@MG",17204.2485209766,2972962.17724685
"406","Formosa@GO",17968.7532848904,31664.3657404759
"407","Formoso do Araguaia@TO",13069.3032766831,6199.95911219684
"408","Forquilha@CE",24195.3639676406,1538.84527819138
"409","Fortaleza@CE",32153.731894259,236332.045694859
"410","Foz do Iguaçu@PR",18353.7556235316,48737.4505584068
"411","Fraiburgo@SC",13643.8135983864,1289.75313922094
"412","Franca@SP",17202.9474913265,30356.4388496008
"413","Francisco Beltrão@PR",14046.9427131329,1659115.04283624
"414","Francisco Morato@SP",13104.7390818178,13773.0565307634
"415","Francisco Sá@MG",17982.3149284099,5454.76857390534
"416","Franco da Rocha@SP",14038.2382861768,5030.83652151298
"417","Frederico Westphalen@RS",16716.1831119894,80444.0123648107
"418","Frutal@MG",15023.4720911092,341263.320840688
"419","Gandu@BA",16792.8405140166,5021.68431807209
"420","Garanhuns@PE",20472.066909013,41384.140563653
"421","Garça@SP",20997.895857059,1156.32657295355
"422","Garibaldi@RS",14513.2173872203,29689684.7800812
"423","Getúlio Vargas@RS",11885.5716417908,44155266.9833933
"424","Giruá@RS",11628.6651494633,6751484.70791082
"425","Glória do Goitá@PE",16686.6136915397,2736.5811767742
"426","Goiana@PE",16358.9546496926,14300.663916913
"427","Goianésia do Pará@PA",13673.155961355,429306.588630926
"428","Goianésia@GO",14964.8722990276,32886.3136064433
"429","Goiânia@GO",27392.2036441886,42379.2100902186
"430","Goianinha@RN",16245.6556580558,40045.0847194912
"431","Goianira@GO",16329.6728213206,140979.397781617
"432","Goiás@GO",15502.6327499445,5016847.77112544
"433","Goiatuba@GO",16195.8731760645,418721.997467382
"434","Goioerê@PR",17517.6781854704,74696.1985700363
"435","Governador Nunes Freire@MA",17182.294362874,677153220.83349
"436","Governador Valadares@MG",21075.030192028,25119.4260554659
"437","Grajaú@MA",14901.7278338609,26233.3507786822
"438","Granja@CE",23184.2121994319,2084.522433034
"439","Gravatá@PE",16578.4567379561,4656.35476496526
"440","Gravataí@RS",11856.7369532181,53228.9481800003
"441","Guaçuí@ES",19413.141653318,5005498.11717927
"442","Guaíba@RS",11799.9329302526,11711.8618953278
"443","Guaíra@PR",13879.0068511261,26396.2003200255
"444","Guaíra@SP",17176.6836439842,13345.3329741784
"445","Guajará-Mirim@RO",10836.6657837319,11938.9195868061
"446","Guanambi@BA",20451.8018744117,10604938.5033037
"447","Guanhães@MG",23165.8422456925,43893.8916494305
"448","Guarabira@PB",21234.1702843861,29466.6855068434
"449","Guaraí@TO",13879.0350269034,6158.12399647851
"450","Guarantã do Norte@MT",12177.3363446303,54281.3775246707
"451","Guarapari@ES",22355.1980872678,36928.8778561518
"452","Guarapuava@PR",16065.4010635849,37342.1572710643
"453","Guararapes@SP",15948.5023309239,39245.4419002229
"454","Guaratinguetá@SP",18490.3084464791,1856.39883895116
"455","Guaratuba@PR",12912.1874065685,689696.827309795
"456","Guarujá@SP",15466.1011019237,5963.37493123895
"457","Guarulhos@SP",20185.0337920045,23227.4262349634
"458","Guaxupé@MG",15184.4368021364,33424.8816139156
"459","Guiratinga@MT",11155.6697074033,956078.833389333
"460","Gurupi@TO",23212.8484316935,125593.40982403
"461","Horizonte@CE",19338.3868853298,38149.2951515443
"462","Hortolândia@SP",14464.1605160883,50750.2680160253
"463","Humaitá@AM",13733.9389881406,399.88815342354
"464","Ibaiti@PR",18459.408836642,2597.50341769129
"465","Ibaté@SP",14504.2644828229,87445.9783860124
"466","Ibicaraí@BA",23046.4919103997,2814.77282453598
"467","Ibimirim@PE",16959.6015864661,793.92104333892
"468","Ibiporã@PR",17409.5525333513,12571.311003296
"469","Ibirité@MG",14943.758437967,6652.19576101824
"470","Ibititá@BA",26792.1320863265,2541977.41934629
"471","Ibiúna@SP",15739.7601681606,27651.0202581563
"472","Icapuí@CE",19177.4881497336,23839.6743573637
"473","Icatu@MA",10598.8031765276,12099.7858094815
"474","Igaci@AL",19870.1691141571,3998295.67764826
"475","Igarapé-Açu@PA",10565.3871857655,1049.17661295316
"476","Igarapé-Miri@PA",10103.2653443636,8950.72002938389
"477","Igarapé@MG",13875.4739414357,16912.9311331119
"478","Igrejinha@RS",11182.2603369275,20.6173253413229
"479","Iguaba Grande@RJ",14927.6294979599,1023.18393226339
"480","Iguape@SP",15273.9581185329,13976.9074409823
"481","Iguatu@CE",19836.44577981,541203.879764154
"482","Ilha Solteira@SP",17775.6926872942,913361.788723987
"483","Ilhéus@BA",22895.6620450374,55994.7813843707
"484","Imbé@RS",11601.0884661798,2679.57634409674
"485","Imperatriz@MA",19985.3802060426,24691.1910632898
"486","Inconfidentes@MG",13277.6424640073,835.717946181122
"487","Indaiatuba@SP",17495.3700980061,31868.2759131228
