"","V1","V2","V3","V4"
"Alvorada do Sul@PR",498.60979493035,106.615835700247,425.187988970901,132.961301560841
"Alvorada@RS",511.433790569286,95.9150784598448,472.790086540499,60.8411102010989
"Amambai@MS",470.581860513982,120.396426289582,450.57496072346,17.823343542653
"Amapá@AP",459.65398696821,63.6257851287888,535.525147513195,102.851915068854
"Amarante do Maranhão@MA",466.368425045625,93.5204115267481,439.234900110025,23.475766968781
"Amarante@PI",455.551175035562,92.6819640084795,484.906432541787,68.2727546062355
"Amargosa@BA",463.948596918302,113.942941651479,360.353099531217,207.161494325348
"Amélia Rodrigues@BA",483.381280356543,105.175570028783,481.842543900621,72.4047033120186
"Americana@SP",580.556800256722,118.100041013469,563.992780379025,142.266567776134
"Amontada@CE",483.433215665975,109.824689285406,535.525147513195,102.851915068854
"Amparo@SP",556.417700417435,116.199828726054,458.499340831922,76.3545441490631
"Ampére@PR",513.700454442481,92.449318302786,539.522478333469,82.0119403465149
"Anagé@BA",468.535130987022,91.9460452402619,535.525147513195,102.851915068854
"Anajás@PA",464.366626189032,64.4870667870998,460.8,8.57268367308315e-15
"Anajatuba@MA",476.00686245588,89.0984141517363,535.525147513195,102.851915068854
"Anamã@AM",469.310642756755,74.9987550748763,535.525147513195,102.851915068854
"Ananás@TO",471.964107456305,80.7090364937597,556.301371138027,128.684630000195
"Ananindeua@PA",500.229153833878,101.842691063329,457.511475344798,108.256730028242
"Anápolis@GO",521.135797562617,121.864904829735,480.008732268876,191.408405259686
"Anastácio@MS",463.910170940547,99.3775976757071,451.591262298189,38.5408718837102
"Anchieta@ES",529.030384888406,109.556714418521,490.483995280837,104.030151290568
"Andradas@MG",550.816068075846,109.041068272062,422.8,5.68750395231729e-14
"Andradina@SP",529.532695148938,113.941823857447,518.922316077712,141.172575785243
"Angicos@RN",463.505599039405,110.075541465067,586.674758222495,19.8511337042169
"Angra dos Reis@RJ",519.777252108515,108.86207301744,429.672693459457,138.426395993812
"Anori@AM",474.819025009376,65.8989995426144,535.525147513195,102.851915068854
"Aparecida de Goiânia@GO",500.853141749744,105.266480776805,442.224020466832,141.906057752791
"Aparecida do Taboado@MS",496.462818886373,113.503527534744,535.525147513195,102.851915068854
"Aparecida@SP",529.38170524052,114.556338421179,535.525147513195,102.851915068854
"Apiaí@SP",516.64761514198,99.3837466138747,475.960104241718,46.6835962467965
"Apodi@RN",500.687493481041,107.472628845912,505.516800913507,90.5995120761467
"Apucarana@PR",518.578474516558,110.621139178441,501.090283189742,85.0386911332899
"Apuí@AM",492.324644920426,82.5301243654891,535.525147513195,102.851915068854
"Aquidauana@MS",467.946968189609,107.349845831801,449.600196460016,75.7856702470445
"Aquiraz@CE",500.53413472603,108.895430055706,339.110804708244,189.302575257101
"Aracaju@SE",516.900818679813,131.51065460673,465.189358474278,166.136697382942
"Aracati@CE",492.98809179451,108.506206040502,431.670910358786,73.3444685771123
"Araçatuba@SP",553.641695425213,124.700693679973,540.44801703519,108.040388964772
"Araci@BA",479.709209558269,102.931716179013,464.738496438823,28.2022775052926
"Araçoiaba da Serra@SP",536.561574265766,106.045721609819,690.6,3.26058357281995e-16
"Aracoiaba@CE",477.408206995855,98.505118814566,441.740593071489,60.0440856237163
"Araçoiaba@PE",466.700275001399,83.0826856508759,489.9,7.102200511088e-27
"Aracruz@ES",537.204107066719,112.877295471207,519.786376265249,104.128373595979
"Araçuaí@MG",496.826552367728,107.884142210789,511.078494841696,190.585011177836
"Aragarças@GO",488.348909398239,90.5946557675264,461.472650457451,29.9486112724292
"Araguaína@TO",486.230642563927,105.522433102037,276.678098317493,229.274730754069
"Araguanã@TO",460.332160214611,70.7792609231863,535.525147513195,102.851915068854
"Araguari@MG",533.074843522211,113.796943257407,590.464923127849,136.618906522417
"Araguatins@TO",475.446586941132,96.4641584012041,471.515430034284,80.5910748577761
"Araioses@MA",468.60026024449,77.6440885388204,436.37518449763,30.1470837640697
"Arame@MA",458.680583937283,75.8657757176919,508.6,2.87435439895311e-22
"Arapiraca@AL",503.059686366791,111.335449506291,455.201915705686,122.521965767363
"Arapoema@TO",469.758598084995,82.997812627635,373.030913411991,157.327096418429
"Arapongas@PR",523.544440633521,111.361092722793,477.952693326251,164.889887716186
"Arapoti@PR",509.647502936016,97.0282987345904,504.5,1.0636426769195e-27
"Araputanga@MT",486.797261420769,86.0391706719038,460.542569896719,28.1648450717961
"Araranguá@SC",533.764246053511,113.850643529568,388.201418498473,160.014098006983
"Araraquara@SP",560.0433416928,116.959070551953,503.553181337905,155.908360542966
"Araras@SP",568.061240355956,117.466850025682,488.625544259776,168.262362451074
"Arari@MA",482.404075421887,83.3850650481038,178.161098923043,230.856700023866
"Araripe@CE",482.090621135261,106.420649993111,535.525147513195,102.851915068854
"Araripina@PE",499.300116512844,103.441879687081,458.013489931331,33.7715388841112
"Araruama@RJ",521.511408009261,120.171012750474,479.265411000679,62.7137283992299
"Araruna@PB",483.00687288577,101.900865982975,550.8,2.48506016811561e-26
"Aratuba@CE",481.817831695879,96.1438985661353,535.525147513195,102.851915068854
"Araxá@MG",564.5322043768,114.437921977018,401.672692696955,197.910561406993
"Arcos@MG",549.078272936515,114.948130888195,542.911911624726,137.74569262347
"Arcoverde@PE",506.459540095314,110.186375143883,261.42107313484,255.056902641221
"Areado@MG",532.412098974316,111.085225569948,499.801552915306,123.751283247924
"Areia Branca@RN",494.603877221281,99.3918918381478,438.833762190563,235.447485107993
"Areia Branca@SE",469.05851566578,90.7563492268733,409.984522038156,15.7272350168091
"Areia@PB",473.497325524544,104.045199223014,437.623383097942,38.2178623883626
"Arenápolis@MT",487.763819221581,87.2406168201944,432.6,5.2450839432093e-14
"Arinos@MG",476.451082307376,100.80205423919,419.901011425463,11.5006015268817
"Aripuanã@MT",482.924880520864,98.4785261012158,388,4.29662044945341e-19
"Ariquemes@RO",491.812888446652,96.5716678190125,249.341904802606,217.65793909416
"Aroeiras@PB",480.475187772597,94.5519153306975,429.918414921397,84.7182443701043
"Arraias@TO",450.354944510247,97.790259699605,432.85895417452,21.0214782563124
"Arroio do Meio@RS",564.115864962793,116.704679160332,535.525147513195,102.851915068854
"Arroio Grande@RS",503.420028892725,102.787129041288,535.525147513195,102.851915068854
"Artur Nogueira@SP",528.33660848261,114.392757599839,573.203171112261,116.316125617737
"Arujá@SP",519.546512134915,111.079224243644,540.811962968615,92.24158631649
"Assaí@PR",497.475187628554,110.846776758689,387.7,5.68128900581462e-14
"Assaré@CE",487.437687624925,101.757804340576,471.534771814868,9.77241733728378
"Assis Chateaubriand@PR",500.901272538071,113.786873042571,422.618341021024,61.7472659936248
"Assis@SP",546.615464335977,112.796541152244,504.981418647512,52.3643217438377
"Astorga@PR",508.3512229253,109.665685118599,546.453793850336,194.659761971249
"Atalaia@AL",474.63950974315,77.993390542839,531.501328063615,25.1974494256582
"Atibaia@SP",555.300756608688,120.942893012026,506.692192679737,151.447078530426
"Augustinópolis@TO",478.91550200181,86.5417335028938,408.3,7.97161253559405e-15
"Augusto Corrêa@PA",473.485295439913,83.6349486219705,508.988497220311,37.5095155644094
"Auriflama@SP",525.687412719396,103.92654202843,249.594928006962,241.650254201097
"Aurora@CE",486.751315369674,103.122313091512,483.613355198028,142.270554618673
"Autazes@AM",469.183625426014,71.8351336290849,391.4,4.51893884226448e-21
"Avaré@SP",549.991273822927,113.216429234525,478.494569729638,186.607382237448
"Bacabal@MA",474.599696919252,102.336671142799,462.061858552107,60.1152159677372
"Bacuri@MA",470.267901404872,70.8151055599072,395.1,2.69476778965053e-23
"Baependi@MG",529.417993621516,113.581160412347,442.244786026018,138.149989505468
"Bagé@RS",503.432139194971,105.752380522235,299.384010695747,250.818625168749
"Baião@PA",474.144522882972,72.6664088212521,528.649940603561,15.7517069235988
"Baixa Grande@BA",483.596170804888,93.12355567938,605.369642840018,97.3893020436722
"Baixo Guandu@ES",519.855546175182,125.624345822184,516.345333639413,115.331485438701
"Balneário Camboriú@SC",537.642104016078,118.25283466829,517.077869255384,98.131173073417
"Balsas@MA",470.82643236661,101.565245223771,447.242680873959,61.6079388999875
"Bambuí@MG",533.193614052536,117.508034681054,463.932139652926,80.6940890064816
"Banabuiú@CE",487.147758880389,86.5930667426873,535.525147513195,102.851915068854
"Bananeiras@PB",475.595905303682,106.157974253974,481.905188526787,51.3305617675174
"Bandeirantes@PR",501.759204354973,111.618647865365,542.401059443608,102.379071963976
"Barão de Cocais@MG",533.326670268429,110.035236447488,236.752553985706,246.388407153472
"Barão de Grajaú@MA",432.860973655267,115.686698384082,497.3,5.68126069897766e-14
"Baraúna@RN",487.017692155607,98.0888792744568,527.284639488705,61.6051238637111
"Barbacena@MG",547.83474016535,121.391961860677,506.511840954565,115.965952820302
"Barbalha@CE",497.221903552269,124.056568302945,517.267382043245,138.199983364073
"Barcarena@PA",486.927945620954,90.0163257028332,465.237368973913,110.351045339185
"Barcelos@AM",480.479376983372,75.8409258986643,535.525147513195,102.851915068854
"Barra Bonita@SP",550.850891029289,113.090757591396,505.034191665589,41.0220899596337
"Barra da Estiva@BA",494.483733463471,96.249930802847,445.2,1.5114301369077e-15
"Barra de São Francisco@ES",503.622303992487,104.992196640025,333.927585798749,119.347503362146
"Barra do Bugres@MT",471.923994387612,96.8869152450106,408.201925684945,56.801294719276
"Barra do Choça@BA",486.319432967353,102.240593091946,535.525147513195,102.851915068854
"Barra do Corda@MA",470.061183615507,96.8752775719984,485.540488976135,74.2846703741632
"Barra do Garças@MT",485.807024183159,111.820648279091,410.072869203961,132.53853660225
"Barra do Turvo@SP",486.847255778565,85.3425297514968,535.525147513195,102.851915068854
"Barra Mansa@RJ",538.067841499103,120.96558619442,522.413118901684,112.203004121071
"Barra@BA",475.307731104962,91.9099305217876,574.701232669511,13.4334580723669
"Barras@PI",464.390858265451,93.398947907588,423.996400849232,196.701739946128
"Barreira@CE",487.907413693968,109.605838471688,626.2,1.21640017550166e-26
"Barreiras@BA",492.9893379657,112.330038909749,431.362230052752,113.666404556291
"Barreirinha@AM",462.820159071131,74.7552719954161,434.7,2.53447962668274e-14
"Barreirinhas@MA",477.249616990161,93.7747240752166,533.423728468974,139.797946770932
"Barreiros@PE",491.655794985972,95.2328326363551,507.331550415861,52.1712688784389
"Barretos@SP",538.479551201485,114.962140586583,539.276782890246,105.070847562508
"Barrinha@SP",517.528565023324,95.9395091058434,394.39246805397,33.2302499242871
"Barro@CE",496.389210443541,104.929805134447,290.737675118509,116.467841994375
"Barroquinha@CE",486.408904803009,101.57293331176,535.525147513195,102.851915068854
"Barueri@SP",538.186634117168,111.843977439929,473.206768212382,138.207089589271
"Bataguassu@MS",482.367288375039,95.886063173924,535.525147513195,102.851915068854
"Batalha@AL",474.962539654061,92.0459509894789,661.4,6.00402371112194e-14
"Batalha@PI",474.499930602267,91.1894682950575,499.96343216538,66.6014986466067
"Batatais@SP",545.014541652161,116.468303589104,469.577231006743,139.989570244917
"Baturité@CE",479.352994656475,97.479309846246,527.465178099499,123.197326538525
"Bauru@SP",558.633572792464,118.620591636824,503.186538320443,143.320788156787
"Bayeux@PB",492.897537738622,99.2100295920055,534.477231349194,75.4933552950875
"Bebedouro@SP",560.256715716364,115.271249917621,488.117093860698,142.295990316641
"Beberibe@CE",492.93498701588,104.607448624552,409.465101668072,28.6369586195236
"Bela Cruz@CE",496.478449843759,127.021786490281,401.610151652554,210.102435761916
"Bela Vista@MS",465.962154346732,98.1575772892665,535.525147513195,102.851915068854
"Belém do São Francisco@PE",464.686152852005,95.7028116935589,530.5,4.31481070704323e-21
"Belém@PA",503.147020991581,111.81553792405,432.919215121351,146.028993672293
"Belford Roxo@RJ",493.550794786524,100.294132295586,440.098671492558,127.332884375031
"Belo Horizonte@MG",562.79642856626,133.477336130574,611.582869552069,152.689948272018
"Belo Jardim@PE",512.657551498002,104.331587400998,450.189316458312,158.2239401345
"Belo Oriente@MG",520.054540274772,103.852382142003,600.563780333124,119.864404840169
"Benevides@PA",494.666174926616,85.6436480084636,381.025952520382,105.571424264242
"Benjamin Constant@AM",442.408681721785,69.5182205649577,565.9,1.13700100701343e-13
"Bento Gonçalves@RS",555.574486172781,115.55236819482,236.329682663967,285.944953082566
"Bequimão@MA",467.913761957986,78.7230028718484,535.525147513195,102.851915068854
"Bertioga@SP",516.173621277465,99.6151614925847,419.990127492064,35.7693151163026
"Beruri@AM",471.038833518107,59.444344950227,535.525147513195,102.851915068854
"Betim@MG",528.156546479976,110.218572922913,441.828607645776,147.635398940497
"Bezerros@PE",514.153745227076,101.390943388,380.898095361207,145.647240112305
"Biguaçu@SC",539.085184711488,100.69071815651,634.4,1.13677780350659e-13
"Birigui@SP",542.849704735448,117.167539493009,459.16974070659,142.066060234331
"Blumenau@SC",557.133543060706,114.814604238706,545.631423096252,145.7359117075
"Boa Esperança@MG",523.989090726126,110.428513929964,580.727208910213,106.685161351185
"Boa Viagem@CE",472.908647070285,110.213492116849,437.071670136734,97.9869779334758
"Boa Vista do Ramos@AM",461.438342592075,76.413607321809,535.525147513195,102.851915068854
"Boa Vista@RR",496.360300247251,110.200397901139,470.05396031209,105.279792549474
"Boca da Mata@AL",480.412270990287,109.493320185824,399.108804856947,33.7671944616573
"Boca do Acre@AM",482.563023036872,78.7864263327997,535.525147513195,102.851915068854
"Bocaiúva@MG",491.975442645622,114.741493978825,501.279703112432,69.0692784523126
"Bodoquena@MS",478.885292957169,103.489643396101,520.545466787796,50.7080788424881
"Boituva@SP",542.342022330092,115.041925129976,401.519167392684,19.4820164579833
"Bom Conselho@PE",487.870933851686,100.110974874701,535.525147513195,102.851915068854
"Bom Despacho@MG",556.228509945917,126.33964340909,395.463005372512,12.7572806462649
"Bom Jardim@MA",462.67982568714,103.370901573269,436.50058348995,3.59944583654618
"Bom Jardim@PE",508.52028549399,105.858520892532,491.595782277038,75.2517297070794
"Bom Jesus da Lapa@BA",487.806519694914,104.498535317777,487.944071722491,70.7679381740115
"Bom Jesus de Goiás@GO",511.540621128003,109.991323472515,392,1.40497158119333e-21
"Bom Jesus do Itabapoana@RJ",528.985257754723,109.502908590459,612.456710222507,116.861635473998
"Bom Jesus@PI",456.87939911356,98.0623675642365,389.7,1.46277562200969e-15
"Bom Sucesso@MG",491.517789324284,124.181546851326,693.5,5.62826239022669e-26
"Bonfim@RR",479.249091985116,114.165812727686,535.525147513195,102.851915068854
"Bonito@MS",488.148281362367,100.544672385499,468.199291491359,96.062270569689
"Bonito@PE",492.774552591775,96.9480621922475,543.702135658742,23.0006846866379
"Boqueirão@PB",488.112945429694,100.67162294046,440.19158567692,77.5423402892603
"Boquim@SE",472.238034828207,102.634340963159,422.042222962309,52.9373545261295
"Boquira@BA",487.063999430911,87.2755017755721,535.525147513195,102.851915068854
"Borba@AM",464.241350341588,70.6243497844684,535.525147513195,102.851915068854
"Botucatu@SP",577.258140293675,113.368823283527,519.9288117475,125.776382717887
"Braço do Norte@SC",520.967708663106,108.078757391472,616.759271742729,110.083277039268
"Bragança Paulista@SP",550.240396500551,120.85369425001,473.494250704562,141.179450100192
"Bragança@PA",477.65690308493,93.0661663777862,481.774501225151,98.182645360868
"Brasilândia de Minas@MG",497.955364150183,92.2215864955996,535.525147513195,102.851915068854
"Brasiléia@AC",481.725346688707,84.7412931125047,426.553987421845,19.6205237954549
"Brasília de Minas@MG",487.702472000139,103.724943187806,538.28291463941,68.4644977685865
"Brasília@DF",519.665821951859,129.216606630854,455.158317588798,185.749996368122
"Brasnorte@MT",497.740238332166,101.633158936777,588.785287450817,67.1545463945324
"Brejinho de Nazaré@TO",471.419992702907,77.3392677450982,659.4,3.9289998764351e-14
"Brejo da Madre de Deus@PE",486.603531898039,98.6053112925445,462.787487117851,141.700328155285
"Brejo Santo@CE",498.23852779002,111.430582556206,576.852329954378,85.8003559639758
"Brejo@MA",466.357597982429,87.9881674062248,535.525147513195,102.851915068854
"Brejões@BA",468.18800006154,83.8331833182405,511,3.12574624440699e-21
"Breu Branco@PA",471.00249887758,82.5481583399748,473.119335256938,32.1436262218837
"Breves@PA",482.12681574894,79.9724570623741,437.726383717539,63.973635672624
"Brotas de Macaúbas@BA",498.115942183557,85.8424321414525,547.5,6.54657125586471e-21
"Brumadinho@MG",525.212071582657,115.312810940699,464.750542509377,144.154199657902
"Brumado@BA",520.465154223321,112.941927592592,466.327193427533,60.1564507514518
"Brusque@SC",535.245115422024,113.342902839614,522.428162347591,94.7162681417024
"Buerarema@BA",476.748961676833,105.667761277768,613.398600427565,5.60003888555019
"Bujaru@PA",468.218457752606,79.8343932939239,476.3,8.57920237640876e-15
"Buriti Bravo@MA",465.113542139623,85.0244933441163,385.9,2.06784885342605e-19
"Buriti dos Lopes@PI",462.171255869234,88.687368581594,684.408170954559,90.9604338661628
"Buriticupu@MA",468.682752518405,85.4713323425295,457.489165409613,111.366065753661
"Buritis@MG",497.085693239036,96.3561357495359,554.752692997174,70.7594781580637
"Buritis@RO",489.164843409661,92.0789438544046,582.817696115745,124.681470965307
"Butiá@RS",518.685232816447,101.818729021818,467.730687748583,54.64237847836
"Caapiranga@AM",455.130014756118,82.7335324955668,535.525147513195,102.851915068854
"Caaporã@PB",472.049284778413,90.2617193829839,431.1,5.21112235669083e-14
"Caarapó@MS",475.872166169007,114.323372278704,535.525147513195,102.851915068854
"Cabedelo@PB",498.197293143922,112.155783726873,416.765164495525,135.459276693958
"Cabo de Santo Agostinho@PE",501.68692281511,99.766186635362,460.223796413054,85.6348569346833
"Cabo Frio@RJ",536.533063140438,115.481274180165,229.262626086517,258.396297866226
"Cabreúva@SP",524.491164592458,99.7450352179785,473.4,8.01733834388777e-23
"Cabrobó@PE",474.295721924737,87.0526208647532,475.661633732198,117.153077706114
"Caçador@SC",518.975595384411,116.351790029446,535.525147513195,102.851915068854
"Caçapava@SP",547.083402962307,117.380154566695,197.283102320935,175.556460238411
"Cáceres@MT",475.639501917109,110.858176501416,331.974176912239,154.107740406124
"Cachoeira do Sul@RS",511.47776940979,108.366895947924,409.849445195489,10.6507813360043
"Cachoeira Paulista@SP",539.687441021063,113.489978087234,535.525147513195,102.851915068854
"Cachoeira@BA",473.305464847712,97.9487028257565,431.075445320059,64.8761931390373
"Cachoeiras de Macacu@RJ",510.509209970945,113.983918534093,466.021849108797,147.249426459705
"Cachoeirinha@RS",527.679531117889,104.578791043401,494.242117232729,172.189172244884
"Cachoeiro de Itapemirim@ES",530.328734728309,121.554485113272,411.517653942898,163.085063252139
"Cacimba de Dentro@PB",480.853523744218,90.1948372339907,482.600495111283,15.601919505202
"Cacoal@RO",503.983490400668,105.623550281263,538.122096570152,103.100121043981
"Caculé@BA",500.120996595629,99.7778563403931,429.322503300853,93.3365909585796
"Caeté@MG",529.564803456296,114.849652869002,658.091119539017,78.4970821716374
"Caetés@PE",494.231280600169,97.402522203348,421.2,5.68571493548256e-14
"Caetité@BA",490.861897650171,119.300326012092,454.42023243665,123.651329499628
"Cafelândia@PR",522.000020542354,99.840913709072,435.7,1.42373627957026e-14
"Caicó@RN",515.92328428665,116.24491359972,440.976341356823,119.005059110981
"Caieiras@SP",519.387169649392,105.695264244002,557.749798554429,104.232165407315
"Cajamar@SP",524.56952932013,102.52370936482,421.57378935767,47.9820488428299
"Cajati@SP",531.620144564288,92.7892671690108,535.525147513195,102.851915068854
"Cajazeiras@PB",498.10835327078,114.146948773927,465.612115878128,63.9230205019726
"Cajuru@SP",519.013393572018,120.203718731876,538.950210953828,107.177361189
"Caldas Novas@GO",511.614629572637,100.843249658774,406.229082890005,124.470101402624
"Camacan@BA",463.766103678335,97.8389988927507,431.002661295523,86.8001873288458
"Camaçari@BA",494.712707793626,99.1885349918521,463.94940261763,77.1507745334728
"Camamu@BA",465.62861168173,82.0724555894479,689.7,6.17446207983572e-23
"Camapuã@MS",471.464486793409,97.849083637795,535.525147513195,102.851915068854
"Camaquã@RS",514.11162057247,101.339806204432,444.086530285476,96.6889787384907
"Camaragibe@PE",501.661571231664,108.567954007295,496.702967631876,142.049924203971
"Cambé@PR",522.738508649349,110.507941874616,477.128314317887,49.6487198798111
"Camboriú@SC",517.389304917911,105.178027603616,466.887641141255,32.5514705500442
"Cambuí@MG",533.197434736127,106.903580059264,511.815477365828,121.728203309564
"Cametá@PA",476.414767972143,91.1807462504875,392.184353406081,137.491530004395
"Camocim@CE",499.1236667214,106.295631458079,362.252570334318,209.538389246028
"Campina Grande do Sul@PR",511.985041356999,102.054899452987,463.200180843045,3.90020548808491
"Campina Grande@PB",512.80125817848,124.670859148987,502.277652417375,159.734018069002
"Campinas@SP",560.798449925774,131.391466387353,532.599638895737,171.145137977362
"Campo Alegre@AL",484.934443840978,85.7431708204669,450.6,2.37886382284287e-20
"Campo Belo@MG",535.495398870576,117.254937836856,515.776464226566,112.329257854454
"Campo Bom@RS",542.311351173214,106.423890003341,470.961444712776,33.8607526196139
"Campo do Brito@SE",468.247310099717,111.032398278034,475.933113951969,21.4136569456408
"Campo Formoso@BA",494.912928622107,106.098405965617,499.236747440033,128.470432426784
"Campo Grande@MS",521.55172274071,125.22334591432,412.65874132001,174.310119812273
"Campo Largo@PR",538.470254274194,109.320635938334,441.141109015619,149.439718102079
"Campo Magro@PR",516.615446866593,104.107374077759,507.4,5.31762601632997e-14
"Campo Maior@PI",471.459172481669,113.255504544485,498.319627795005,105.806381439662
"Campo Mourão@PR",510.509472506901,113.598001391399,514.925915137893,130.555406321982
"Campo Novo do Parecis@MT",506.973232604114,90.5499571956835,535.525147513195,102.851915068854
"Campo Verde@MT",498.36892160184,110.080287845251,498.798328050426,85.0423977534376
"Campos Altos@MG",519.290012399218,101.058581504667,612.737867440653,105.791712408323
"Campos Belos@GO",465.319463552643,91.4473338010197,480.950408621939,10.250598094612
"Campos do Jordão@SP",545.904946742711,100.619042780073,454.847792209093,66.9014370761938
"Campos dos Goytacazes@RJ",527.186407470459,118.045200189231,510.344177888915,85.3084763731754
"Campos Gerais@MG",522.683544075058,115.54559811279,539.361426789729,76.128144725472
"Campos Novos@SC",516.026523055549,93.5526054635008,535.525147513195,102.851915068854
"Campos Sales@CE",489.962492243698,101.781712998092,549.799305178913,11.6010082954108
"Canaã dos Carajás@PA",496.217571734514,100.816537959938,547.941983863566,89.4919686952814
"Canarana@BA",469.151658591272,100.455424017767,535.525147513195,102.851915068854
"Canavieiras@BA",489.964340026669,99.7102462559664,459.1,1.46528409289863e-20
"Candeias@BA",478.536368036303,96.7918505371854,443.792816605258,50.3839932088467
"Cândido Mota@SP",539.328077106437,114.142502332827,443.043091539589,55.4675589291808
"Cândido Sales@BA",491.333385429912,100.006007239672,522.76257687002,33.0985663741375
"Canela@RS",540.073112240317,108.12935906091,529.704831834766,38.5979008385095
"Canguaretama@RN",489.260680824545,98.6219901397249,463.795508797277,26.601518165863
"Canguçu@RS",516.49564013774,101.609660661112,527.200925130948,11.4008371815786
"Canindé de São Francisco@SE",483.08954793296,93.9669925522421,421.576445854405,116.532956682784
"Canindé@CE",492.958202763929,118.200374140623,378.844043217894,198.587461011927
"Canoas@RS",540.185668721326,114.009125464996,538.598037588626,130.138505138395
"Canoinhas@SC",523.537305578324,101.21593614489,478.766638382401,48.4393292355493
"Cansanção@BA",472.924675373301,87.1516361180183,407.157139531712,30.0004114558951
"Canto do Buriti@PI",466.331101104623,89.7411251653757,535.525147513195,102.851915068854
"Canutama@AM",478.469892267316,75.5191505492954,535.525147513195,102.851915068854
