"","Row.names","x","y"
"42","Amélia Rodrigues@BA",34881.8433320324,20320.6595452908
"43","Americana@SP",32019.0771451885,95041.9273968771
"44","Amontada@CE",24666.4676215978,2201825.71371149
"45","Amparo@SP",30559.5161980455,299410.721214754
"46","Ampére@PR",22504.908593412,12490.9430865035
"47","Anagé@BA",12738.3879359718,80150.8099004126
"48","Ananás@TO",11686.5326484072,48470839743.9439
"49","Ananindeua@PA",27014.4353667762,28156.8972575069
"50","Anápolis@GO",47955.7030023646,220714.190153004
"51","Anastácio@MS",18899.5015275668,4549.26741648939
"52","Anchieta@ES",23515.9696926695,2170.73561045506
"53","Angicos@RN",30303.1428878993,12835.9911360293
"54","Angra dos Reis@RJ",31521.4542701674,16703.8492463992
"55","Aparecida de Goiânia@GO",23771.7503437003,26105.1866827926
"56","Aparecida@SP",47620.3414961868,2669.52418679873
"57","Apiaí@SP",24507.373856291,1868.88131129608
"58","Apodi@RN",35696.4484461751,59263.3782926114
"59","Apucarana@PR",30868.3144755324,70972.6119688586
"60","Aquidauana@MS",28229.2241863847,1183.88697968947
"61","Aracaju@SE",106484.430331983,104223.484681454
"62","Araçatuba@SP",35253.3467355799,113448.243250874
"63","Aracruz@ES",38214.5601222135,55522.6625907879
"64","Araçuaí@MG",17892.4553432374,21604.298780426
"65","Aragarças@GO",23549.0232494031,1570175154.23331
"66","Araguaína@TO",31091.1252771203,32977.1388919133
"67","Araguanã@TO",6456.44905759364,25.5820160691975
"68","Araguari@MG",31471.9774333598,284561.15033878
"69","Araguatins@TO",20339.5952765941,148053.050895745
"70","Arapiraca@AL",35137.4475912761,7431.86740518051
"71","Arapongas@PR",41228.161496508,371832.310241589
"72","Arapoti@PR",21671.0366614586,5853.99899763258
"73","Araputanga@MT",14303.5556565816,1288.15056938369
"74","Araraquara@SP",29542.9364872952,62391.7223912442
"75","Araras@SP",28166.1312965901,66670.1403004359
"76","Arari@MA",13412.265302015,5191.27988496669
"77","Araripe@CE",14412.3713357245,5986182216.43224
"78","Araripina@PE",25808.8131425338,2550.95895761845
"79","Araruama@RJ",47139.6762348387,8396.57490666918
"80","Araruna@PB",59686.0008575557,1287.72851819094
"81","Araxá@MG",28101.1540773721,83596.5391717576
"82","Arcos@MG",27050.26687445,296269476852.421
"83","Arcoverde@PE",30084.6155858156,46620.301650654
"84","Areado@MG",23828.0900163957,20581.8042267724
"85","Areia Branca@RN",30074.5989187759,7169.0271012201
"86","Arenápolis@MT",19788.7669394875,15.1815803375602
"87","Arinos@MG",18573.7432399857,4566.04862862152
"88","Ariquemes@RO",22058.3546879321,7752.75227920601
"89","Aroeiras@PB",18566.0265841965,7304.66704367443
"90","Arraias@TO",11900.8147803607,30338872.7300368
"91","Arroio do Meio@RS",21418.8631470102,92927718632083.9
"92","Artur Nogueira@SP",27796.8114388171,138761.834620764
"93","Arujá@SP",39316.7037600833,9730.28669444386
"94","Assaí@PR",52023.8564182124,406.693780099891
"95","Assaré@CE",17534.3968467397,3255.67935534626
"96","Assis Chateaubriand@PR",35136.1350483581,4066.04712115451
"97","Assis@SP",32231.6979779544,81360.0725402367
"98","Atalaia@AL",14014.692385174,24469.0228566677
"99","Atibaia@SP",36804.7359173281,34875.118249095
"100","Augustinópolis@TO",20240.4915962616,20910308.8075058
"101","Augusto Corrêa@PA",12330.8432765402,62496.1492513884
"102","Autazes@AM",11923.0710404417,438271.150858169
"103","Avaré@SP",37726.771353025,131621.531381196
"104","Bacabal@MA",26016.3506023065,40294.7010501541
"105","Baependi@MG",21907.4035719424,23219.0057728008
"106","Bagé@RS",29423.5110533339,39044.8459403316
"107","Balneário Camboriú@SC",57117.0263560009,28498.7424552784
"108","Balsas@MA",32041.8107091274,237836.447802645
"109","Bambuí@MG",27673.4835092022,64022.1104064158
"110","Banabuiú@CE",17805.9888361924,14888.3030532994
"111","Bananeiras@PB",24207.5684320878,3030.87641935092
"112","Bandeirantes@PR",37022.771759934,204.164107537621
"113","Barão de Cocais@MG",20501.2275738963,14848.9816881979
"114","Barão de Grajaú@MA",23306.3686420946,1991415.78401795
"115","Baraúna@RN",42010.2760212234,6713.63066208724
"116","Barbacena@MG",34036.9128639077,425470.803232452
"117","Barbalha@CE",44741.7106882868,69751.1731440635
"118","Barcarena@PA",17343.5142860687,5804.74634906411
"119","Barra Bonita@SP",27317.9030104973,312719185.45252
"120","Barra da Estiva@BA",26140.7348262651,36761.3067023063
"121","Barra de São Francisco@ES",22685.1365648165,147320.144408382
"122","Barra do Choça@BA",18963.2649695823,603.826498508649
"123","Barra do Corda@MA",16495.7881505166,9015.59446802104
"124","Barra do Garças@MT",36479.5923252082,140031.514335387
"125","Barra Mansa@RJ",30996.7541601373,78127.4957670205
"126","Barra@BA",14895.0711818271,1261562.67907807
"127","Barras@PI",13710.9261304331,5639.34710679203
"128","Barreiras@BA",47960.8154641725,5595.07511014939
"129","Barreirinhas@MA",15356.8524640829,7117.86131615871
"130","Barreiros@PE",15278.6552031836,1006.09076064381
"131","Barrinha@SP",17885.2859040857,639.186876614027
"132","Barueri@SP",27963.558496742,62683.9136775232
"133","Bataguassu@MS",15824.2930723779,1.35802984760862
"134","Batalha@PI",25709.0458158705,292.479959082245
"135","Batatais@SP",34470.4387922969,46115.1860341794
"136","Bauru@SP",41015.282980775,47066.1135518095
"137","Bayeux@PB",22073.8408450148,45211.3025215232
"138","Bebedouro@SP",31272.7569425421,1869260.3989709
"139","Beberibe@CE",20486.1393594377,53684.8681869382
"140","Bela Vista@MS",15544.8909430983,3196.95114950681
"141","Belém do São Francisco@PE",17100.1350687296,16872.237180732
"142","Belém@PA",39015.6779338073,38220.4837434578
"143","Belford Roxo@RJ",19367.8386111891,11257.2571959905
"144","Belo Horizonte@MG",68552.9885302202,112905.460182322
"145","Belo Jardim@PE",26071.8431047033,2.2022722804457
"146","Benevides@PA",16795.5135481419,13215.6439366189
"147","Bento Gonçalves@RS",29020.9211212414,1464746.22895125
"148","Betim@MG",29742.0338644426,65873.9435805143
"149","Biguaçu@SC",28788.9710616248,3053.75154673763
"150","Birigui@SP",27711.1176524139,24469.2975474221
"151","Blumenau@SC",32386.2254253278,22723.9165632031
"152","Boa Esperança@MG",26960.7991581127,95684.7091822484
"153","Boa Vista do Ramos@AM",5496.18508303635,192661885.532316
"154","Boa Vista@RR",46445.1999874656,56706.8126124902
"155","Bocaiúva@MG",20677.8345177104,9230.36615896171
"156","Bom Conselho@PE",23086.1692275522,53310.5578461569
"157","Bom Despacho@MG",45964.7400448204,15525.4483369593
"158","Bom Jardim@MA",20711.1074841344,1250.63780617739
"159","Bom Jardim@PE",32821.8091806817,6822.20912053128
"160","Bom Jesus do Itabapoana@RJ",19932.8369627582,43702.5565409245
"161","Bom Jesus@PI",21204.035865942,6492.45799813738
"162","Bonito@PE",16265.9200003229,909879.758712312
"163","Boqueirão@PB",26483.8714602168,53453.0619549548
"164","Boquim@SE",27091.203686046,1499.44308085804
"165","Borba@AM",7594.95523723978,650.691899496131
"166","Botucatu@SP",28217.1673253506,25296.9953316549
"167","Bragança Paulista@SP",34124.5779153625,8753.13667509208
"168","Bragança@PA",14449.8195204881,5310.42429900315
"169","Brasilândia de Minas@MG",12875.2649267618,2298.61590747532
"170","Brasiléia@AC",15458.0621055891,173.618310035962
"171","Brasília de Minas@MG",14769.075810464,19117.4274335026
"172","Brasília@DF",82577.8343931337,166056.951502938
"173","Brejo da Madre de Deus@PE",12591.6353199321,1404022.86599749
"174","Brejo Santo@CE",38741.1501026833,20289.3079505307
"175","Brejo@MA",13412.5338870108,50057.3387439874
"176","Breu Branco@PA",17295.2165112599,672.987225101678
"177","Breves@PA",11078.0006393331,5282.97020371961
"178","Brumadinho@MG",24261.5966496212,24429.4153201377
"179","Brumado@BA",26557.7090540484,12911.3712175774
"180","Brusque@SC",34373.4699249698,35902.9146620692
"181","Buerarema@BA",32023.9427658059,61787.9915777165
"182","Buriti dos Lopes@PI",17551.0982903725,757320499.110479
"183","Buriticupu@MA",18077.6533879728,5625.85849090292
"184","Buritis@MG",13421.3339417587,4647071.3998458
"185","Buritis@RO",13162.5932111009,6041.12152234862
"186","Butiá@RS",28597.6662696744,4564.53237170199
"187","Caapiranga@AM",5644.76751790918,868.557099376194
"188","Caaporã@PB",16386.1868448512,18671.6785452291
"189","Caarapó@MS",25655.3121021438,4772.82903523615
"190","Cabo de Santo Agostinho@PE",26874.3382219571,3977.07638541544
"191","Cabo Frio@RJ",35992.7461216001,101286.272966346
"192","Cabreúva@SP",27611.4727203989,28540.4585877138
"193","Cabrobó@PE",17117.6771931545,5670.57434950075
"194","Caçador@SC",38866.9287056115,65528.9405349092
"195","Caçapava@SP",26378.1659180448,23435.5381461274
"196","Cáceres@MT",33670.2694733294,3217.33739782644
"197","Cachoeira do Sul@RS",27760.5088531581,12028.2429674512
"198","Cachoeira Paulista@SP",38215.6628882418,2652.66206804175
"199","Cachoeira@BA",31407.4072979037,9598.60134307463
"200","Cachoeiras de Macacu@RJ",26288.9399156567,4881.98340306476
"201","Cachoeiro de Itapemirim@ES",43886.93491487,151278.417485465
"202","Cacimba de Dentro@PB",23388.082588738,12476.6128725759
"203","Cacoal@RO",27885.8874726352,27025.5349519512
"204","Caculé@BA",20216.0777429384,2726.08539692112
"205","Caeté@MG",27484.3175172471,49553.3726415195
"206","Caetité@BA",32796.7327318681,31909.2555492952
"207","Cafelândia@PR",29800.2302539869,633.236594590716
"208","Caicó@RN",39368.2584808126,69965.0222958192
"209","Caieiras@SP",27994.8076745028,4839.62232380481
"210","Cajamar@SP",21125.3900560445,20380.6737918461
"211","Cajati@SP",21644.1235718773,81248.7187375328
"212","Cajazeiras@PB",34747.0989104071,4546.75951697122
"213","Cajuru@SP",24322.1878140033,6435.00672426593
"214","Caldas Novas@GO",26749.801100044,5856.14956967921
"215","Camacan@BA",19717.0533895319,1430.99599264185
"216","Camaçari@BA",25019.0756320658,36212.4050122961
"217","Camapuã@MS",19812.4523308536,27969.4026863887
"218","Camaquã@RS",24534.9022522592,5798.15529117236
"219","Camaragibe@PE",41345.9530450314,942791.863772771
"220","Cambé@PR",36133.3247640731,14374.6946056862
"221","Camboriú@SC",33699.1005321769,9051.47903204122
"222","Cambuí@MG",27720.5922940423,8257.92840075858
"223","Cametá@PA",13393.5038570041,16741.8393422052
"224","Campina Grande do Sul@PR",25848.9682100003,7844.18101235789
"225","Campina Grande@PB",60501.3384746085,45998.0747796737
"226","Campinas@SP",60827.701430819,156187.575842537
"227","Campo Alegre@AL",12057.8428243901,20460110417.1854
"228","Campo Belo@MG",30369.5139867913,43843.2270479944
"229","Campo Bom@RS",23134.2311711316,47966.6377975503
"230","Campo do Brito@SE",31375.1372973495,355.231420665264
"231","Campo Formoso@BA",29811.1495832222,1710.76382132995
"232","Campo Grande@MS",58607.0697972426,68981.718582288
"233","Campo Largo@PR",28246.7297861321,10165.3532423973
"234","Campo Mourão@PR",41006.2267057833,6540.19743248606
"235","Campo Novo do Parecis@MT",28035.6581402138,18252.3899015956
"236","Campo Verde@MT",34829.803024819,20884.2490729679
"237","Campos Altos@MG",19906.4370472896,330.584439291777
"238","Campos do Jordão@SP",23166.8177827851,10663.9077916236
"239","Campos dos Goytacazes@RJ",32306.4149302547,79662.9546426901
"240","Campos Gerais@MG",28079.8257860708,16773.7718282398
"241","Campos Novos@SC",28940.1528467625,3006.94046565257
"242","Campos Sales@CE",27459.3024407406,5297.63107886582
"243","Canaã dos Carajás@PA",17801.5176403259,73860.667628678
"244","Canavieiras@BA",24623.5129231494,502.978440501881
"245","Candeias@BA",22290.8879203448,1915.88417130206
"246","Cândido Mota@SP",21436.315144985,76468280.0260983
"247","Cândido Sales@BA",22544.2099228428,635.261041486387
"248","Canela@RS",24799.5130276957,772.109801449376
"249","Canguaretama@RN",22967.0290323321,21562.9393755303
"250","Canguçu@RS",23229.8025210267,2622.85627921463
"251","Canindé de São Francisco@SE",21923.031207747,3020.93828260331
"252","Canoas@RS",35929.1692674532,97517.000287265
"253","Canoinhas@SC",41234.7641497744,2121.46121000026
"254","Canto do Buriti@PI",13086.9236649899,69471.0142288102
"255","Capanema@PA",16733.1427559007,5395.59079872965
"256","Capanema@PR",19315.636325435,11187.1197969834
"257","Capão Bonito@SP",28672.3366643647,13712.1533310409
"258","Capão da Canoa@RS",25887.0306875532,36411.2802560466
"259","Capão do Leão@RS",22981.4725302147,9214614.63215303
"260","Capela@SE",16951.5377310654,3021.75918490119
"261","Capelinha@MG",19053.2100865813,17384.5400511684
"262","Capim Grosso@BA",18902.1753876243,46763.83170575
"263","Capitão Poço@PA",19376.8544836387,10502.1611310204
"264","Caraguatatuba@SP",30169.8610269318,701690.476529653
"265","Carangola@MG",34958.5678042081,137420.536213969
"266","Carapicuíba@SP",18928.3037142501,31619.1410261168
"267","Caratinga@MG",30921.3011319537,73641.5296568595
"268","Caraúbas@RN",45286.5449000572,5900.86381918881
"269","Carazinho@RS",23493.1465082861,8932.54604363824
"270","Cariacica@ES",43033.751813882,58600.4717055828
"271","Carinhanha@BA",11880.9646561523,10470.6706546723
"272","Carira@SE",18912.4047242271,1774.00544375119
"273","Cariré@CE",23090.8790502245,6315.87826942075
"274","Caririaçu@CE",16234.4452988997,1102.04585475631
"275","Carlos Barbosa@RS",21294.8834540095,24719141.0679596
"276","Carlos Chagas@MG",22161.3315395205,3237.27945226991
"277","Carmésia@MG",21203.2838173955,11394792550.8534
"278","Carmo do Paranaíba@MG",27370.9095016617,8488864.74833679
"279","Carolina@MA",9368.47003053232,2309.79419331256
"280","Carpina@PE",34345.1982500293,45263.0678013026
"281","Caruaru@PE",37835.6566930527,60906.0207722022
"282","Casa Branca@SP",26735.7982320066,4131633168.17549
"283","Casa Nova@BA",16778.2502171922,85163.6014930886
"284","Cascavel@CE",34703.8007083136,6438.35051607854
"285","Cascavel@PR",41433.8966465031,25896.7813142529
"286","Casimiro de Abreu@RJ",24007.3897051455,142.156750780577
"287","Cassilândia@MS",34433.7167961179,1163.91828691749
"288","Castelo@ES",36693.578716164,109114.9632677
"289","Castro Alves@BA",23336.4789193592,168559094.299316
"290","Castro@PR",33244.8953989122,6986.52560311016
"291","Cataguases@MG",33006.6873517434,42329.7529589254
"292","Catalão@GO",34769.7819020166,124774.994465012
"293","Catende@PE",18338.1864956419,900955.726152242
"294","Catolé do Rocha@PB",30186.4524434332,13474.3241387906
"295","Catu@BA",24219.6046873422,5833.55716930341
"296","Caucaia@CE",29010.9478068975,43553.3954137829
"297","Caxambu@MG",28467.9218837614,15278.6649409685
"298","Caxias do Sul@RS",32966.9078626644,54913.8828363036
"299","Ceará-Mirim@RN",39413.5334186543,2505.45714213717
"300","Cedro@CE",22609.2189949418,128423.773435193
"301","Cerejeiras@RO",22573.4657129546,3751.89246030124
"302","Ceres@GO",40433.654485187,17415.5623437019
"303","Cerquilho@SP",34261.9572721579,2234.14950952885
"304","Cerro Largo@RS",28831.3565002396,9396.30244305387
"305","Chapada dos Guimarães@MT",41046.1122318052,680838.96767596
"306","Chapadão do Sul@MS",23972.1927351137,21463.6364817211
"307","Chapadinha@MA",19332.2515211821,2019.59147295438
"308","Charqueadas@RS",26880.705762082,12.9292090618698
"309","Chopinzinho@PR",24108.2544062294,1998.27541456882
"310","Cianorte@PR",35515.8138701702,20309.8053076812
"311","Cícero Dantas@BA",20460.6042643883,11562578300.5859
"312","Cidade Ocidental@GO",17551.6854328302,4111.31014971439
"313","Cláudio@MG",20218.674243023,4339.06136329223
"314","Clevelândia@PR",24385.3920986768,2713.81630630036
"315","Coari@AM",12778.9048521627,11363.6724983773
"316","Cocos@BA",16570.9493343659,3814890654.50472
"317","Codó@MA",22384.4540405328,3993.11863020179
"318","Coelho Neto@MA",22712.4376419779,3659.2462401709
"319","Colatina@ES",36090.4680490973,1167623.79249525
"320","Colíder@MT",16978.6227022456,1862011960.22598
"321","Colinas@MA",26465.1914242095,1608.98040484694
"322","Colorado@PR",33530.9460333135,33726.5014063362
"323","Comodoro@MT",19266.5749922103,86497.7506833337
"324","Conceição da Barra@ES",40589.8443959217,2938.89536320503
"325","Conceição do Araguaia@PA",16889.6067667827,872579.033699867
"326","Conceição do Coité@BA",26818.4423735454,24337.6084890895
"327","Conceição do Jacuípe@BA",34951.9600396654,304424.969161623
"328","Conceição do Mato Dentro@MG",17794.0012910665,8077.52274856772
"329","Concórdia do Pará@PA",13735.7877476115,3968.00271479198
"330","Concórdia@SC",25197.9399117892,7776.49025099704
"331","Conselheiro Lafaiete@MG",31951.0877454589,60460.4480555701
"332","Conselheiro Pena@MG",26042.084771917,8117.02269263731
"333","Contagem@MG",38931.9300059478,78072.652487485
"334","Coração de Jesus@MG",23781.1486428024,1184.33995727433
"335","Coração de Maria@BA",27991.2566125091,4086.45235407646
"336","Cordeiros@BA",15189.4027775206,12.6486050063902
"337","Coreaú@CE",22764.1580828377,8811.21522792356
"338","Corinto@MG",35932.8119286469,20287.1744768681
"339","Cornélio Procópio@PR",44330.9466993645,1040.56977105421
"340","Coroatá@MA",17864.8421036766,2032.9411895261
"341","Coromandel@MG",24644.3967985949,10996.3610850587
"342","Coronel Fabriciano@MG",38523.4646115058,397217.929754985
"343","Coronel Vivida@PR",37241.7536330963,18269.7382926996
"344","Corrente@PI",18337.645202404,6859.68919313895
"345","Coruripe@AL",14989.5421571644,12653.0579674423
"346","Cosmópolis@SP",28508.5445332799,28800.4553798087
"347","Costa Rica@MS",13859.6468591788,1044.38012707303
"348","Cotia@SP",49391.5119219221,275736.720252198
"349","Coxim@MS",21024.8422664439,6830.59231342277
"350","Crateús@CE",34270.3441662234,195055.999210278
"351","Crato@CE",53469.9344726636,120761.952954388
"352","Criciúma@SC",38112.8947482121,34520.3457596836
"353","Cristalina@GO",26135.6888974764,3158.86611391632
"354","Cruz Alta@RS",26792.7101752563,1716.53884725807
"355","Cruzeiro do Sul@AC",12686.4328716728,157543.02247589
"356","Cruzeiro@SP",26524.7840451441,117906.164978592
"357","Cubatão@SP",18314.5919844649,8133.25781110632
"358","Cuiabá@MT",73989.0009889338,91098.3038850509
"359","Cuité@PB",21239.9328902078,111375.422157463
"360","Cupira@PE",20821.3732201903,8949.10393675258
"361","Curaçá@BA",15388.2580994517,2607.6534954166
"362","Curitiba@PR",54841.4056608246,140694.604595784
"363","Curitibanos@SC",22174.0156625701,21529.471938148
"364","Currais Novos@RN",35711.557284605,3215.43326270027
"365","Curuçá@PA",9026.97769536702,10096.0455669607
"366","Cururupu@MA",7497.07484828952,63.9754990884943
"367","Curvelo@MG",37084.3699009621,61172.8321658608
"368","Custódia@PE",17781.4847235218,410042.991654723
"369","Delmiro Gouveia@AL",34824.6367199744,63075.1732451589
"370","Diadema@SP",25829.0739794278,57116.5339449673
"371","Diamante@PB",24065.8045807242,819.351834553406
"372","Diamantina@MG",39354.5303636445,91699.9183687588
"373","Diamantino@MT",27355.0400402979,7058893.0230198
"374","Dianópolis@TO",12181.9314141454,20220156.4431149
"375","Dias d'Ávila@BA",20595.274112725,7292.17104311931
"376","Divinópolis@MG",30483.178883167,59285.8724676541
"377","Dois Irmãos do Buriti@MS",21537.1750848168,11270.3810270158
"378","Dois Irmãos@RS",24170.4004477529,14783698.1017589
"379","Dois Vizinhos@PR",23021.513245328,30908.718523278
"380","Dom Eliseu@PA",18052.3301696677,2347.47581589429
"381","Dom Pedrito@RS",24761.9903912414,7137.55254188664
"382","Dom Pedro@MA",20990.1152170723,463.847803131901
"383","Domingos Martins@ES",24609.7952332945,78015.7938761523
"384","Dourados@MS",62300.0545919166,116900.507024772
"385","Dracena@SP",35968.7209724268,6443713.03468533
"386","Duque de Caxias@RJ",25339.750130551,89887.1655197106
"387","Eldorado do Sul@RS",20505.1722026244,4118.53012193195
"388","Eldorado@SP",16271.980268413,1025526989315.11
"389","Embu-Guaçu@SP",20305.4264257231,34974.8360358228
"390","Embu das Artes@SP",15328.6236481653,8120.30690522461
"391","Encantado@RS",27498.7925121679,7551816.84998421
"392","Encruzilhada do Sul@RS",21832.5854779599,639980177474.055
"393","Engenheiro Caldas@MG",21491.9482898047,481855887.532006
"394","Entre Rios de Minas@MG",23040.4823616524,63711.7532352037
"395","Entre Rios@BA",12930.8988731443,3379.14865287297
"396","Epitaciolândia@AC",14026.4589931796,3405.42751087468
"397","Erechim@RS",30577.3881642409,21362.795840652
"398","Ervália@MG",29782.231903079,343497605.097635
"399","Escada@PE",18980.419679143,3352.65829541889
"400","Esmeraldas@MG",23423.2084674909,2474.361885371
"401","Esperança@PB",25568.4747189557,2734.53936714059
"402","Esperantina@PI",15310.5722793081,3240170442203.4
"403","Espigão D'Oeste@RO",18621.476081691,3173.81889277549
"404","Espinosa@MG",20811.787750917,12176.7424476073
"405","Espírito Santo do Pinhal@SP",41476.5592758163,20786.9004441443
"406","Esplanada@BA",11883.4938920944,3139.87501051878
"407","Espumoso@RS",19438.874392411,90394.8643967116
"408","Estância Velha@RS",30547.7397676007,16880.916275652
"409","Estância@SE",30199.6158319139,6327.91789257564
"410","Esteio@RS",36287.3517495557,45036.1413704458
"411","Estreito@MA",21946.9765148588,17775.7171243923
"412","Euclides da Cunha@BA",24459.517451357,3530.01937714723
"413","Extremoz@RN",23859.4581332953,50277.8095058441
"414","Exu@PE",26325.2769184166,51773.7089532425
"415","Farias Brito@CE",34627.0400209134,80050.2353037984
"416","Fátima do Sul@MS",20381.7455186723,5299.85707366368
"417","Fazenda Rio Grande@PR",23671.9172618031,637681.856564152
"418","Feijó@AC",11743.2908872376,2033.177518597
"419","Feira de Santana@BA",61334.7804597162,87847.0459167206
"420","Feliz Natal@MT",25594.657792184,2501348557170.44
"421","Fernandópolis@SP",27846.3564426095,5582.55374148191
"422","Ferraz de Vasconcelos@SP",15479.6954106398,4635.64732971333
"423","Floresta do Araguaia@PA",10840.216257109,51.2897079145549
"424","Floresta@PE",18612.3735165244,36061.7887506268
"425","Floriano@PI",32475.7083423265,47019.0341063322
"426","Florianópolis@SC",46445.6992507711,178269.625089199
"427","Formiga@MG",32711.5675317357,568170.868507138
"428","Formosa da Serra Negra@MA",13277.053974423,343830.45097755
"429","Formosa@GO",37413.4339178837,11764.2517315652
"430","Formoso do Araguaia@TO",20494.952257781,57571.2638246948
"431","Fortaleza@CE",81386.9090367163,258454.614435079
"432","Foz do Iguaçu@PR",44543.1097044791,440660.653332082
"433","Fraiburgo@SC",38321.0155201197,6478.32060889148
"434","Franca@SP",34506.3653698283,49428.6864513204
"435","Francisco Beltrão@PR",31582.1027076212,29391.0685316332
"436","Francisco Morato@SP",17212.1122192983,4820.01283724476
"437","Francisco Sá@MG",24276.0704668118,53634.5699993823
"438","Franco da Rocha@SP",21652.3762455151,5580.33843103134
"439","Frederico Westphalen@RS",25552.6998298462,7392.01662177417
"440","Frutal@MG",29746.2217613663,38695890.7005208
"441","Gandu@BA",18857.8346842209,1943.80881892894
"442","Garanhuns@PE",28720.8858924322,21296.8077773064
"443","Garça@SP",27448.7417412623,891.256601903666
"444","Giruá@RS",33826.8693950702,4764.58734540601
"445","Glória do Goitá@PE",24232.2138027447,18084.4354526118
"446","Goiana@PE",21578.4408690016,20121.5953386462
"447","Goianésia do Pará@PA",16178.6078543291,3306.51331945066
"448","Goianésia@GO",28932.9125771578,36173.6048996553
"449","Goiânia@GO",71599.1178806324,293688.936789007
"450","Goianinha@RN",19878.7339491408,47392962.9568184
"451","Goianira@GO",21029.4684140438,4855.37177716134
"452","Goiás@GO",26270.2293221676,192074.205140092
"453","Goiatuba@GO",33273.1834851033,872.476233479559
"454","Goioerê@PR",39061.5467462776,2049.75135683302
"455","Governador Valadares@MG",44137.7911035462,151070.606356881
"456","Grajaú@MA",14945.3921942743,526691.011341645
"457","Granja@CE",19670.0840027412,36100.3987285989
"458","Gravatá@PE",24121.3236610592,34036.2902227272
"459","Gravataí@RS",22372.7532039771,46837.9847758105
"460","Guaçuí@ES",28205.9901679954,119873.919976214
"461","Guaíba@RS",19988.3837495125,126527.455691949
"462","Guaíra@PR",21254.3684406368,4312.68314933755
"463","Guaíra@SP",31541.1066565918,331019.18265544
"464","Guajará-Mirim@RO",13981.8656893479,15355.9990289741
"465","Guanambi@BA",37768.9110673906,56850.6897498854
"466","Guanhães@MG",36540.8705713691,7278.87573916009
"467","Guarabira@PB",29540.257264547,29782.5739590111
"468","Guaraí@TO",11481.0351230477,3254.41899339577
"469","Guaramirim@SC",30535.5618280613,5772.2376199098
"470","Guarantã do Norte@MT",21532.6886826041,7261395.27770906
"471","Guarapari@ES",54539.6929596833,404351.972619783
"472","Guarapuava@PR",37962.5124806569,30173.4377548544
"473","Guararapes@SP",31803.6106012434,3525.23948337561
"474","Guaratinguetá@SP",43682.3906261254,15004.9945338894
"475","Guarujá@SP",22351.8731277426,21482.8230655558
"476","Guarulhos@SP",40270.2839224455,36176.0863597788
"477","Guaxupé@MG",32555.2127854005,17440.9411664458
"478","Guiratinga@MT",15814.3637313281,6981118.990467
"479","Gurupi@TO",43348.9435975194,12977.9513261855
"480","Horizonte@CE",35547.7678193327,253263.838546293
"481","Hortolândia@SP",20483.8963756293,223745.86389287
"482","Humaitá@AM",22052.507784478,7209.37808315125
"483","Ibaté@SP",25331.6232906744,15639.8640503793
"484","Ibiapina@CE",48850.6982186971,1398.16918017655
"485","Ibicaraí@BA",36266.326633793,8381.07810087725
"486","Ibiporã@PR",58058.7120338234,7146.79921080385
