"","V1","V2","V3","V4"
"5103700@51",469.636942120229,42.1232671075855,490.565612114645,102.173053919834
"5104104@51",490.944577152756,54.3725825530667,490.565612114645,102.173053919834
"5104807@51",546.7,2.06688667389891e-22,490.565612114645,102.173053919834
"5105101@51",472.344671232835,50.3810823192352,490.565612114645,102.173053919834
"5105176@51",467.143885112834,61.4199709173196,490.565612114645,102.173053919834
"5105259@51",496.158335319836,56.8948849910044,456,1.20880516616676e-24
"5105580@51",465.270076063886,76.0709421410231,490.565612114645,102.173053919834
"5106109@51",467.370341642228,30.3749072726792,490.565612114645,102.173053919834
"5106224@51",483.405245903138,70.8790139168997,490.565612114645,102.173053919834
"5106232@51",434.27312719712,95.6037163290643,490.565612114645,102.173053919834
"5106257@51",443.376312514338,40.3935703761609,490.565612114645,102.173053919834
"5106307@51",468.320971164033,58.6145816854184,490.565612114645,102.173053919834
"5106422@51",502.82901235895,43.933624559005,490.565612114645,102.173053919834
"5106505@51",443.80666981627,58.7743055646591,490.565612114645,102.173053919834
"5107008@51",420.147167235561,48.400187502323,490.565612114645,102.173053919834
"5107040@51",476.87660523891,64.4555233553837,402.1,1.10457438609235e-22
"5107065@51",449.5,1.15003524093236e-26,490.565612114645,102.173053919834
"5107305@51",496.426415897505,45.8031001510977,490.565612114645,102.173053919834
"5107602@51",521.00067183326,15.8020011544857,490.565612114645,102.173053919834
"5107701@51",466.133528564553,38.046971416719,511.8,9.51990548181633e-15
"5107800@51",454.168993467914,42.1596251233703,490.565612114645,102.173053919834
"5107875@51",478.356072034817,44.6568276992816,490.565612114645,102.173053919834
"5107909@51",480.504314318456,58.723147467393,529,7.93920008253746e-23
"5107925@51",486.598067555287,30.1859550651029,490.565612114645,102.173053919834
"5107958@51",479.338146217574,58.3781513307138,458.9,1.74713952469504e-26
"5108055@51",495.794067762679,36.4244809564165,490.565612114645,102.173053919834
"5108402@51",483.704432244646,65.127644424829,490.565612114645,102.173053919834
"5200258@52",485.975503580082,54.1014521902706,454.5,1.86776511890454e-25
"5201108@52",437.750784227014,24.8527380116412,490.565612114645,102.173053919834
"5201405@52",483.950460907375,46.5047147046573,490.565612114645,102.173053919834
"5204508@52",476.624800181971,56.2410337669396,490.565612114645,102.173053919834
"5204904@52",478.080591372449,53.2788955104368,471.7,2.80234989425121e-14
"5205109@52",489.50923122758,64.4108538375014,490.565612114645,102.173053919834
"5205497@52",490.610751526142,67.6880525920279,490.565612114645,102.173053919834
"5206206@52",484.458890881991,56.6252579082441,490.565612114645,102.173053919834
"5208004@52",419.9,3.53878338392704e-23,490.565612114645,102.173053919834
"5208608@52",487.3,5.68636357823292e-14,490.565612114645,102.173053919834
"5208707@52",496.694796649194,64.0218153933479,461.896287599859,28.5570315758471
"5208806@52",503.528974044611,50.5074070544316,490.565612114645,102.173053919834
"5208905@52",483.1,8.86190094301253e-26,490.565612114645,102.173053919834
"5209101@52",484.6,2.61848662807445e-27,490.565612114645,102.173053919834
"5210109@52",481.966038480822,63.6046703301953,490.565612114645,102.173053919834
"5210208@52",459.2,5.68256455845257e-14,490.565612114645,102.173053919834
"5211206@52",575.399656297022,14.8015103749607,490.565612114645,102.173053919834
"5211800@52",412.6,5.87480053040372e-21,490.565612114645,102.173053919834
"5212501@52",474.407773947081,60.9141961410015,490.565612114645,102.173053919834
"5213806@52",526.894861085543,26.9994956295458,490.565612114645,102.173053919834
"5214606@52",421.8,5.68507637552375e-14,490.565612114645,102.173053919834
"5215231@52",480.273054175483,65.8714075388144,490.565612114645,102.173053919834
"5215603@52",487.816884977754,85.4739408755632,490.565612114645,102.173053919834
"5217104@52",501.466209749156,57.3917481307754,490.565612114645,102.173053919834
"5217401@52",484.822600918831,55.2092784592382,490.565612114645,102.173053919834
"5217609@52",466.6,3.95654399167983e-26,490.565612114645,102.173053919834
"5218300@52",464.208864998156,49.5630981499595,490.565612114645,102.173053919834
"5218508@52",549.651887054353,17.548929747235,490.565612114645,102.173053919834
"5219753@52",484.924792377979,71.9266545998525,490.565612114645,102.173053919834
"5220108@52",478.174269924479,53.4477607325508,533,2.13053171204256e-24
"5220454@52",497.07813491634,63.147047640184,449.8,2.73207518150335e-14
"5220603@52",496.3,5.68533750609403e-14,490.565612114645,102.173053919834
"5221403@52",495.373091258335,60.1830506507721,463.515654225597,94.1237207768696
"5221858@52",488.076177413942,60.5747147895557,542.6966063307,15.8989457350927
"5300108@53",490.96473943521,78.0461046265557,490.565612114645,102.173053919834
"Abaeté@MG",484.481834483912,124.421475956659,363.878824130482,191.38952279425
"Abaetetuba@PA",436.573946987677,87.5812453010866,438.285499274118,79.4860644347903
"Abreu e Lima@PE",450.838617931792,99.8761459826793,443.794841509603,67.1713047632005
"Açailândia@MA",451.465404849801,94.1295851587626,369.057064974734,127.396010980285
"Acará@PA",436.090973240726,74.7808273380793,445.902015800763,47.6211006263678
"Acarape@CE",432.284290596065,89.2133600922717,404.1,4.62683062490894e-25
"Acaraú@CE",439.780740607496,109.607189783104,399.165090286793,149.666708126669
"Acari@RN",458.55889075016,111.974348873773,481.691774781387,96.0271248362577
"Acopiara@CE",432.093589585751,103.405229602318,84.5122593393269,257.69693759974
"Acrelândia@AC",436.502078464549,90.569017027071,448.873547715682,39.9806335686773
"Acreúna@GO",471.362627724637,100.46706285789,411.142326875433,28.067623909359
"Açu@RN",447.144869490684,103.411445514735,455.465749764781,89.2546173687305
"Açucena@MG",454.562940313932,114.448790171031,521.800698721911,95.5831032838554
"Afogados da Ingazeira@PE",454.695461852308,108.540174799676,499.301094873476,122.113768661271
"Afonso Cláudio@ES",468.162940513457,121.399856471557,406.586441473683,38.2258979186016
"Afrânio@PE",435.193606592026,103.360993252445,411.585866366446,112.928244050435
"Agrestina@PE",439.189818292879,97.6739942550653,304.964419507785,187.754491928934
"Água Boa@MT",452.140650316992,116.657819685694,438.06506564431,34.4631347854122
"Água Branca@AL",416.094529802683,94.1213504166515,377.042885512371,83.9394784635041
"Água Branca@PI",430.939689065505,91.9804322866836,444.696909672315,61.2021369231658
"Água Clara@MS",447.910622362975,99.8129399257339,471.667826613386,62.6591954869115
"Água Doce do Norte@ES",457.328678428863,101.161227359703,476.220289044756,87.8606664937888
"Água Preta@PE",428.498083005099,90.6402478109181,389.3,2.03983100802575e-15
"Águas Belas@PE",440.692501061127,91.5011775794202,506.108734374739,109.517182043573
"Águas Formosas@MG",450.62651864886,103.069635628815,415.077238917362,27.546081088547
"Águas Lindas de Goiás@GO",443.833438649526,88.6718649291091,398.726956140246,71.7764821223927
"Agudos@SP",490.045619187919,116.61830993396,490.565612114645,102.173053919834
"Aimorés@MG",478.520323411584,114.506415675143,470.992415513076,78.7813876568825
"Alagoa Grande@PB",441.221591976544,99.5909375980712,406.933277874604,34.9967054845859
"Alagoa Nova@PB",434.308113744449,100.779587049487,427.585920240015,42.1003932433228
"Alagoinha@PB",433.911061632297,87.5042171892719,455.694027341523,53.8714021850166
"Alagoinhas@BA",446.597782275649,110.211016960769,424.97827888591,70.4038709756109
"Alcântara@MA",427.562524685096,86.2837626496317,385.2,3.68792759887059e-16
"Alegre@ES",478.917159186662,130.006365986962,416.297251760563,138.590057341963
"Alegrete@RS",470.11073635758,101.835683336703,428.765246765964,84.4419260839313
"Além Paraíba@MG",474.863764077649,138.332288145789,355.119395040547,184.76232040186
"Alenquer@PA",429.801425518271,73.9878236583585,405.172695764884,77.8477649731968
"Alexandria@RN",436.281151199231,108.9935140112,472.490204103135,88.7551261917513
"Alexânia@GO",458.979635839236,95.5629633297024,485.085334266668,44.2325452096275
"Alfenas@MG",486.79187489147,120.802815584613,474.73380078703,108.266505056776
"Alhandra@PB",440.731367199852,80.2452867677053,411.95121339357,11.7519511567278
"Aliança@PE",434.109189190926,100.844938563496,405.999943414728,94.5627381058663
"Almeirim@PA",436.074661130913,64.7824161681962,431.720609431668,72.8668985049433
"Almenara@MG",447.617934804326,101.754910748524,444.697718998006,79.4158020225458
"Almirante Tamandaré@PR",459.147612163342,106.731079014238,497.62244582533,79.1324418388611
"Alpinópolis@MG",500.779206747655,121.027179772569,456.380988027869,50.4901977589974
"Alta Floresta D'Oeste@RO",453.019691410176,92.7506500708525,480.78001413713,58.3661597862828
"Alta Floresta@MT",458.727842643603,103.38256685612,430.867284047233,12.8606487020797
"Altamira@PA",438.699878198184,91.3823194414192,430.673898050628,70.2584268858883
"Alto Alegre@RR",434.506282456739,84.4680910823882,490.565612114645,102.173053919834
"Alto do Rodrigues@RN",443.559361364772,91.2980703762236,428.649296614579,10.4506614470122
"Alto Paraíso@RO",440.30491386029,90.0459357126535,446.29245178396,32.5174598139215
"Alto Santo@CE",423.409471284142,93.1631241869792,421.799342455755,7.00002351643218
"Altos@PI",432.821874713162,97.2507790282879,415.546565224603,91.2102034725988
"Alvarães@AM",424.245602194918,65.6050527326932,490.565612114645,102.173053919834
"Alvinópolis@MG",472.514577390301,114.511094002183,471.242482572411,105.579421701515
"Alvorada D'Oeste@RO",446.178278726546,93.839740087652,418.829851981158,39.5048108535833
"Alvorada do Sul@PR",463.517861975943,96.0636082641817,548.83567543977,46.0009743934185
"Alvorada@RS",472.862343625458,96.1270635178329,463.261050591981,84.3001059682964
"Amambai@MS",452.758244084551,102.527684695789,423.900503006389,116.13405054502
"Amapá@AP",422.24946733257,71.9543129089663,358.107365611611,14.9599187076255
"Amarante do Maranhão@MA",439.232832668292,91.1446476350586,382.833528475913,79.9884033144176
"Amarante@PI",413.534037309191,89.6052660311596,477.934668786876,78.6624847385028
"Amargosa@BA",415.550064789969,111.756699383476,421.941505193761,55.7062983514903
"Amélia Rodrigues@BA",441.599966389229,104.193439361575,490.565612114645,102.173053919834
"Americana@SP",522.027824588667,127.126734609485,484.811891766326,93.8211143557408
"Amontada@CE",414.31169045088,109.901123162196,462.5,5.65021275975747e-25
"Amparo@SP",515.615476542455,123.992248030783,397.21817336996,133.406987947158
"Ampére@PR",484.94828283073,108.784868014755,419.50995601786,100.626779191169
"Anagé@BA",433.68514905003,85.3164853473845,493.55223162163,59.3340387035298
"Anajás@PA",423.7892904206,74.0688171014273,394.4,5.33609176227476e-22
"Anajatuba@MA",442.38944851053,91.237621749473,474.032528694899,111.126871572805
"Anamã@AM",425.643678955168,66.0648250048638,490.565612114645,102.173053919834
"Ananás@TO",435.364232372744,74.2167489329923,489.358303019262,58.6243972464496
"Ananindeua@PA",451.663516734175,98.6943509275924,417.357252175043,99.2294681742269
"Anápolis@GO",472.275979595623,121.727127490931,408.609970998647,220.906302927652
"Anastácio@MS",442.766533478069,89.9142579531109,442.098307668389,47.5950219025958
"Anchieta@ES",479.321615323353,111.706686449566,458.099822062281,78.7140273933398
"Andradas@MG",502.949637226713,116.523968135016,416.2,5.68591987791056e-14
"Andradina@SP",475.155914629948,117.650632650276,534.684033503347,134.812844657399
"Andrelândia@MG",467.141920915709,112.218224315519,531.521897768123,81.2155517197892
"Angicos@RN",435.092153784914,106.614852741092,465.24395123878,83.9513454127026
"Angra dos Reis@RJ",469.154921134855,119.343794359249,465.537670091376,109.086424621263
"Anori@AM",429.562792603006,68.7685914127072,490.565612114645,102.173053919834
"Aparecida de Goiânia@GO",462.220320244621,102.843780339273,440.510207967286,98.7570948297707
"Aparecida do Taboado@MS",458.193789945614,104.552661590714,500.147996312812,79.5889848769997
"Aparecida@SP",490.73429108387,120.375149033016,496.319398710337,88.8292509715259
"Apiaí@SP",463.235526742681,108.774837316028,454.342529510007,80.9963047968997
"Apodi@RN",449.160807671741,112.037059602481,454.941357950098,92.8395769000611
"Apucarana@PR",484.973691704825,117.413072279908,498.783981097742,78.4047393231644
"Apuí@AM",439.748103088361,86.6645684828744,422.3,8.4638362630099e-15
"Aquidauana@MS",445.715971987027,101.794782710917,406.750999825291,61.0959758130004
"Aquiraz@CE",440.75887149311,115.559944524053,484.208639923134,113.150485504158
"Aracaju@SE",457.294936059445,135.949094684297,442.099513511034,141.617097764357
"Araçatuba@SP",496.255455049765,128.411338808522,557.175962047871,145.538355543566
"Araci@BA",441.015647393335,97.015410307244,436.10659426488,51.3207286809361
"Araçoiaba da Serra@SP",481.792398721398,116.345081830314,543.907976676893,88.031686445673
"Aracoiaba@CE",432.787327592161,87.2327396757432,370.695227905381,56.2634389440622
"Aracruz@ES",487.611462501243,127.15094191663,432.796524036193,122.986277357845
"Araçuaí@MG",448.967046042138,104.382920751235,548.605248555927,111.231804030082
"Aragarças@GO",453.597995362901,87.6793572327635,399.747537504622,45.4340405614838
"Araguaína@TO",443.161053447493,107.691070597658,429.95561419499,108.358909936939
"Araguanã@TO",417.23579444981,76.3721652744844,542.3,1.0137940513955e-26
"Araguari@MG",486.366029139592,119.83924372627,514.36987453279,132.002926291751
"Araguatins@TO",444.320443088978,96.0947358465853,487.596172772316,106.792199893063
"Araioses@MA",426.755780074082,76.2923199954512,387.405684051305,39.4338689613781
"Arame@MA",422.909493822325,84.4642288116093,409.483427558564,24.219040546934
"Arapiraca@AL",445.426520010574,112.894699070832,425.822075954549,120.542183247147
"Arapoema@TO",427.973743603728,63.4198370814528,368.8,5.68494506578552e-14
"Arapongas@PR",482.951711036433,113.740654463191,362.230811653563,150.617364202861
"Arapoti@PR",467.442730825717,121.668553535439,565.966797996914,81.2380820480072
"Araputanga@MT",448.408422303782,89.9038475548384,409.688131329762,76.4138723428993
"Araranguá@SC",486.146483238844,116.329810570381,220.694537331501,215.511977216124
"Araraquara@SP",507.702414773816,123.626456202133,474.093528851983,138.833003418323
"Araras@SP",512.840667443659,125.511038661456,525.853970158869,119.081710366529
"Arari@MA",432.414840428209,85.6089562934449,459.955448220427,66.9991063537845
"Araripe@CE",431.723373028552,92.9518609140486,384.949963327227,1.6500714631531
"Araripina@PE",448.621868684973,106.327091823842,444.24308511338,58.4699699651848
"Araruama@RJ",476.524332282171,120.46732809305,467.225069916485,86.5504979638447
"Araruna@PB",432.57450316776,103.646292640902,404.376644502622,32.6917023885578
"Aratuba@CE",437.785837583304,88.9534886275869,562.773233527795,88.225028822421
"Araucária@PR",484.403749569836,108.415479691153,416.687979338791,110.596972347419
"Araxá@MG",516.773519230369,126.698352004597,553.759890398942,169.244303856309
"Arcos@MG",509.590707709367,129.097831089319,612.17158633501,113.493499014074
"Arcoverde@PE",445.790809900668,118.734567895464,469.047800273104,101.192752981973
"Areado@MG",489.776006705492,114.940354480122,450.671843967682,65.9753046980998
"Areia Branca@RN",445.513666146862,92.687074016022,439.106093261309,32.1145996238031
"Areia@PB",418.947951662025,117.663309232316,328.925017735505,150.409554573339
"Arenápolis@MT",450.243743228721,92.5244082523751,393.935191966785,22.1324984747021
"Arinos@MG",436.768985174824,93.8339411808195,455.220257807514,89.2496403260148
"Aripuanã@MT",450.992955458971,96.1848116969895,470.8,5.68609316013928e-14
"Ariquemes@RO",456.785344216698,99.4678067388826,473.525062538875,93.1799982014258
"Aroeiras@PB",428.463831610778,96.7811976618091,351.941419666384,142.160015413579
"Arraias@TO",426.882722948375,86.3053982856863,454.675965259035,47.5612902218496
"Arroio do Meio@RS",535.645042616113,116.98874725234,475,1.08834916736048e-19
"Arroio Grande@RS",459.809493759362,99.0439526259958,458.94607187169,81.0515711109016
"Artur Nogueira@SP",499.52214723743,117.913570863459,461.088694846559,224.237417277739
"Arujá@SP",472.916526141179,115.716431469371,457.458345272888,96.5972343803285
"Assaí@PR",459.949698999978,114.137442641138,431.330591024519,15.0946317457889
"Assaré@CE",428.750780094993,98.6924509635573,416.08892390965,36.0921443421109
"Assis Chateaubriand@PR",475.829616618371,114.609250195865,487.985921279918,93.8159853146027
"Assis@SP",490.184093113405,119.583185001606,465.540338784107,76.6138842697381
"Astorga@PR",464.437326497455,113.512268147357,429.315259232527,70.1746428224658
"Atalaia@AL",429.072941913141,82.8989941436424,381.019425893504,59.8005586082058
"Atibaia@SP",492.861040159451,121.209170408233,438.163502816027,154.934766690008
"Augustinópolis@TO",437.481641667706,85.7837339915568,431.035772303479,99.4499261909042
"Augusto Corrêa@PA",436.83350240417,69.0387240213382,443.394595906044,50.6568689571185
"Auriflama@SP",483.859501081887,116.087549026832,481.699705751493,20.822371242783
"Aurora@CE",432.045314457035,95.7658340040508,410.5,3.20365165367365e-20
"Autazes@AM",429.900598352621,69.7313470812241,489.663177404989,106.965001723119
"Avaré@SP",492.594750909038,124.851765256212,479.801981684731,134.980599872568
"Bacabal@MA",436.463383445919,97.4105668645874,434.012143530651,99.775983946886
"Bacuri@MA",426.008957550688,75.2388985672631,393,4.9410283121714e-20
"Baependi@MG",482.349279509138,118.870440925998,421.022272580273,198.408032548036
"Bagé@RS",462.396769668748,107.264610930453,440.832622979947,106.828073153483
"Baião@PA",436.216468962268,74.7190208547613,416.593583007681,25.6783308291266
"Baixa Grande@BA",435.051130183146,100.338474150196,410.249716544936,111.814634204293
"Balneário Camboriú@SC",497.448791292212,118.020347116841,471.779953441952,117.999371761857
"Balsas@MA",429.922016781121,102.663348460929,421.273190088616,47.2332635275391
"Bambuí@MG",506.250356483286,121.055767167324,441.055428734819,145.35343026909
"Banabuiú@CE",437.259783050433,99.1498322841829,346.65214021268,146.998559001311
"Bananeiras@PB",404.383213986165,120.439301958851,456.611197918828,77.5978757282024
"Bandeirantes@PR",461.011513826845,104.693397438735,490.151099006373,73.6958284335911
"Barão de Cocais@MG",489.596780950029,111.067660587234,446.752890248498,154.427394718302
"Barão de Grajaú@MA",421.896418360264,102.984608868234,424.351321501671,79.4534520196403
"Baraúna@RN",448.712385226137,100.605647862984,480.039416185926,60.7690716217215
"Barbacena@MG",505.23806684199,134.879908611412,492.549522552157,152.603449193631
"Barbalha@CE",444.923969703,118.955974802076,234.36930044267,216.649494980488
"Barcarena@PA",448.283961541628,88.888076707365,249.380435650135,189.800309835196
"Barcelos@AM",439.988328156842,83.4775315436875,490.565612114645,102.173053919834
"Barra Bonita@SP",500.466357863507,126.602263455512,439.46992367921,46.4974322699088
"Barra da Estiva@BA",445.315048254654,97.8597513824253,496.171017077099,167.144705711262
"Barra de São Francisco@ES",464.116757464026,106.208533350792,413.370372865713,77.278480368281
"Barra do Bugres@MT",442.31443218496,93.6734456142806,460.668037638303,48.8438287235388
"Barra do Choça@BA",442.993605268666,96.6590810709148,502.116298409682,105.808317010098
"Barra do Corda@MA",440.490317676726,85.9253574725458,422.138732829095,57.678304781111
"Barra do Garças@MT",460.020685131726,103.74440424064,452.647889540173,97.7871541785296
"Barra do Piraí@RJ",486.676742148595,115.492026563667,458.137223866195,74.1026570902161
"Barra do Turvo@SP",450.480281956924,78.572715089392,383,5.95931583027985e-24
"Barra Mansa@RJ",479.271519162156,127.28388240537,474.393536138557,178.788901546512
"Barra@BA",425.965637866653,82.6441064057389,385.344122632245,90.22487896629
"Barras@PI",427.407732723442,89.6981832695688,423.008618779115,39.8172204908853
"Barreira@CE",441.737714097314,96.5506736105616,403.051887741007,55.3988285200914
"Barreiras@BA",448.33753235116,110.964187773112,461.676193659128,91.6539387739779
"Barreirinha@AM",422.870640318762,64.8303345860008,418.4,5.686371276483e-27
"Barreirinhas@MA",431.29595129775,81.458564902679,491.412884122881,87.1981056977061
"Barreiros@PE",439.809723839085,92.8820748114319,422.518627948484,58.9175350678424
"Barretos@SP",488.567287373123,119.242496280581,451.418687255899,61.7065867690877
"Barrinha@SP",461.630148855703,107.375721182018,345.2,3.99369411239672e-15
"Barro@CE",442.862938744042,98.191905085402,414.256116357807,90.1258427670894
"Barroquinha@CE",429.19898157657,93.8868400147475,490.565612114645,102.173053919834
"Barueri@SP",488.995824740322,115.734543795261,439.520014323841,121.232218906787
"Bataguassu@MS",451.292180480374,90.7117497568171,374.2,1.86663659981122e-14
"Batalha@PI",433.936713633106,95.4834970601187,458.415497715328,64.3227442025721
"Batatais@SP",490.327008149821,121.342284091056,500.619197745824,126.33589679087
"Baturité@CE",431.077263291748,99.1457953655585,459.32559061502,132.173237257375
"Bauru@SP",500.892338443295,128.732252913808,442.720661220364,122.954622438297
"Bayeux@PB",447.622353764552,96.2929978600252,433.088363741387,110.823592919151
"Bebedouro@SP",498.411203121696,120.390851388104,504.192299767049,149.657775191492
"Beberibe@CE",436.157757163562,100.212193553838,401.16115367544,62.6445283850655
"Bela Cruz@CE",436.238129107317,115.122777635706,368.751656455516,17.8922740130902
"Bela Vista do Paraíso@PR",453.732056904426,119.740291652012,526.8,5.00580702459646e-23
"Bela Vista@MS",450.160299391495,91.0455655732817,475.294182633694,91.7134639261697
"Belém do São Francisco@PE",425.003474981802,90.5235001527281,372.594475886761,31.2065785201906
"Belém@PA",451.954052064504,109.845295386606,435.372389269652,101.121237649623
"Belford Roxo@RJ",455.265689712485,97.8702711164397,451.220230924903,112.565744298865
"Belo Horizonte@MG",500.36189980191,148.94006348634,522.074871988671,191.098980769688
"Belo Jardim@PE",471.319028190294,104.869281209955,444.301108413699,91.0824040648933
"Benevides@PA",444.100237793374,84.7668775018996,435.408808356528,55.3618146560169
"Benjamin Constant@AM",417.712829566985,66.7642992711945,428.795384838569,48.0166133541529
"Bento Gonçalves@RS",519.585498243116,124.283734701503,509.946677820477,187.329077531369
"Bequimão@MA",428.213981516693,75.9137327277843,490.565612114645,102.173053919834
"Bertioga@SP",465.699795253115,105.696289164988,350.771105482862,150.75578373426
"Beruri@AM",432.468742193727,71.0286439663296,691.5,2.86611686962507e-22
"Betim@MG",481.708851421757,113.444946401025,455.818463315559,129.65910154968
"Bezerros@PE",460.337593980091,114.417035374451,43.0323281309851,268.317898892007
"Biguaçu@SC",493.424387566128,114.152439782676,502.871887243343,95.4366121251694
"Birigui@SP",494.199624400384,118.165452544159,454.222054634873,129.022306950865
"Blumenau@SC",514.473726647947,123.920975814022,456.329710821943,128.958275816527
"Boa Esperança@MG",481.757489836751,118.979665076362,532.048457373729,145.601668146348
"Boa Viagem@CE",434.107553617239,99.9285974954472,100.554095957443,283.297071672396
"Boa Vista do Ramos@AM",415.035010179208,74.8994445802358,459.1,1.18345270311432e-23
"Boa Vista@RR",446.708945147408,106.446834334789,442.98205125532,107.525792483074
"Boca do Acre@AM",437.051728726241,89.2694579879563,490.565612114645,102.173053919834
"Bocaiúva@MG",458.566285796991,103.879821672556,476.234853849543,103.004060991051
"Bodoquena@MS",445.910215518379,90.5531471926817,490.565612114645,102.173053919834
"Boituva@SP",496.363118957314,121.645589510348,516.022896571666,107.234159466706
"Bom Conselho@PE",438.758622263701,99.2093677833798,383.215531643147,48.0650847259738
"Bom Despacho@MG",499.773540120276,132.691065435064,471.165095889564,103.65582527207
"Bom Jardim@MA",433.797951480509,92.0595271378705,467.94857179829,49.2576001178227
"Bom Jardim@PE",449.052978106968,117.89353363056,473.973770912734,37.0411809755012
"Bom Jesus da Lapa@BA",442.376000189797,103.096871232109,454.40111527149,90.7842906791142
"Bom Jesus de Goiás@GO",459.299291373975,121.254338851958,463,4.50782267191975e-25
"Bom Jesus do Itabapoana@RJ",478.300809847679,114.425762775855,577.613308666163,95.8453971528258
"Bom Jesus@PI",407.34470509472,98.4116922111354,445.835295393605,68.4949927403256
"Bonfim@RR",412.986591598606,104.20485864453,490.565612114645,102.173053919834
"Bonito@MS",453.772585720454,112.32723370016,456.450082201996,4.14948657711436
"Bonito@PE",445.016333419315,98.2729231300669,455.438695810001,87.0835905232609
"Boqueirão@PB",453.049517954914,92.8426721085046,379.861125190778,66.8395725209975
"Boquim@SE",434.496906920166,92.56359933619,425.135578728076,83.5169510415594
"Boquira@BA",430.465271709417,86.2375055897816,378.8,4.2984408935373e-15
"Borba@AM",425.564902000691,78.9503646357841,400.450105561464,18.4497692107762
"Botucatu@SP",523.193231611443,125.880466335381,500.472722375353,76.2003141460765
"Braço do Norte@SC",484.500189437239,111.366787580743,409.438864014629,52.2961380712262
"Bragança Paulista@SP",497.288795504662,126.949452877648,284.171505123312,222.03935676655
"Bragança@PA",431.406143641883,88.6852192084049,443.514882217605,58.4307222191025
"Brasilândia de Minas@MG",450.280863276372,88.6288958166954,447.282160070139,67.4893099306503
"Brasiléia@AC",441.231992801764,91.0334762342888,431.93333061141,114.902157900542
"Brasília de Minas@MG",442.42892857593,102.015274581278,434.56914895521,114.990810179995
"Brasília@DF",464.336220692516,136.129223931361,394.324655072252,176.526239019732
"Brasnorte@MT",448.231878843934,80.3662078973238,463,4.50782267191975e-25
"Brejetuba@ES",461.424059544361,101.572920110818,519.386189704483,76.8719888887389
"Brejinho de Nazaré@TO",425.12777029514,67.2636458883877,490.565612114645,102.173053919834
"Brejo da Madre de Deus@PE",436.631408409749,103.327645881391,434.754805266552,84.2892744946233
"Brejo Santo@CE",436.316384353783,114.523071390936,225.296285081983,243.941383956859
"Brejo@MA",432.536875797801,76.9460561922677,427.309125989737,51.7720075042933
"Brejões@BA",428.210816395425,80.6191979447974,441.9,7.68088616677944e-21
"Breu Branco@PA",436.30538140462,82.7183242656716,404.446229677589,35.5607343440869
"Breves@PA",436.276133223412,76.0052675456775,390.417600762746,92.3350998071031
"Brotas de Macaúbas@BA",446.879387331519,84.2026836239527,490.565612114645,102.173053919834
"Brumadinho@MG",486.187291027133,115.622729470386,211.303872343352,207.271199212548
"Brumado@BA",471.451530846965,111.39476898792,369.381689380097,133.363407347462
"Brusque@SC",491.477811038605,113.671377053397,417.669572531935,75.891665884318
"Buerarema@BA",440.731811780703,99.3676046228263,501.466698077086,57.528649747077
"Bujaru@PA",434.557054055931,79.2569004548915,389.170414125637,35.1908250519425
"Buriti Bravo@MA",428.625867922232,83.6140096805915,438.88695305092,106.823861085767
"Buriti dos Lopes@PI",423.803212767671,84.052641368624,428.503278146488,48.3039343492496
"Buriticupu@MA",432.228363632581,82.7816307486903,450.014999915514,78.1420787336273
"Buritis@MG",439.209458155014,96.3868150692974,424.96579497761,85.650818800323
"Buritis@RO",450.342359567612,91.5597103542482,454.312572131671,62.4234403031547
